,plot,genre
602,"WHEN JONATHAN FISHMAN, A YOUNG MANHATTAN COMPUTER SPECIALIST RANDOMLY ENCOUNTERS A PROSTITUTE HE IS SHOCKED TO RECOGNIZE HER AS ROBERTA WHOM HE KNEW WHEN THEY WERE BOTH CHILDREN. TO THE DISMAY OF HIS FRIENDS, HIS BUSINESS PARTNER AND HIS NEW GIRLFRIEND JUDY, JONATHAN DECIDES TO HELP ROBERTA OFF THE STREETS BY MOVING HER INTO HIS APARTMENT AND TEACHING HER THE SKILLS NECESSARY TO FIND AN OFFICE JOB. WHAT BEGINS AS A SEEMINGLY ALTRUISTIC GESTURE REVEALS ITSELF AS AN UNWAVERING OBSESSION, AND HIS LIFE SLOWLY UNRAVELS.",DRAMA
603,"THE DRAMA ROINILAN TALOSSA (1935), DIRECTED BY ERKKI KARU, IS BASED ON MINNA CANTH'S PLAY OF THE SAME NAME. IN A RURAL LANDSCAPE IN SOUTHERN FINLAND, A SEARCH IS ON FOR THE MISSING WILL OF THE RECENTLY DECEASED OJALA'S MASTER, WHOSE NEPHEW OLLI TAKES OVER THE HOUSE. THE DEVIOUS OLLI TRIES TO WIN OVER ANNA, THE DAUGHTER OF THE ROINILA HOUSE, WHO IS ATTACHED TO STEWARD MAUNO.",DRAMA
604,A BETROTHED ARTIST LOVES A GIRL ENGAGED TO A JEWEL THIEF.,ROMANCE
605,FOOTAGE SELECTED FROM 'EAST OF BORNEO' AND OTHER FILMS IS ARRANGED AND EDITED SO AS TO HIGHLIGHT ACTRESS ROSE HOBART.,SHORT
606,"IN THE YEAR 2011, HISTORIAN RAIMO LAPPALAINEN WANTS TO ILLUSTRATE HOW LIFE WAS 50 YEARS EARLIER. HE BECOMES OBSESSED WITH THE FATE OF A 1970S NUDE MODEL, SAARA TURUNEN, AND FINDS A PERFECT ACTRESS TO RECONSTRUCT HER LIFE AND DEATH IN FRONT OF A TV CAMERA. MEANWHILE, A STRIKE AT A NUCLEAR PLANT IS COVERED UP BY THE MEDIA.",SCI-FI
607,"RÄVELDEN(FOXFIRE) IS A LIGHT THAT APPEARS ABOVE A BURIED TROLL TREASURE IN THE WOODS. A GRANDMOTHER TELLS THIS TALE FOR SOME CHILDREN, AND THE NEED TO DIG VERY CAREFULLY TO GET THE TREASURE AND BECOME RICH. A LUMBERJACK STUMBLES UPON A RÄVELD, HE MARKS THE SPOT WITH HIS HAT AND GOES HOME TO GET TOOLS AND HELPERS. THEN HE EAGERLY WORKS THE SOIL, THEY DISCOVER HOW THE TREES AROUND THEM IS COVERED WITH CAPS AND HOODS.",SHORT
608,"ACCUSTOMED TO THE HEAT OF THE SAUNA, FOUR DEAD FINNS ENJOY THEIR DAYS IN HELL SO MUCH THAT THEY ARE SENT ON A TEMPORARY LEAVE BACK TO EARTH. BLESSED WITH A SPECIFIC BAN ON DOING ANY HONEST WORK WHILE DOWN THERE, YET CURSED WITH AN INABILITY TO ENJOY ALCOHOL ANY LONGER, THE QUARTET LANDS IN MODERN-DAY FINLAND WITH A BRIEFCASE FULL OF CASH. OF COURSE, IN ONLY A MATTER OF MINUTES THE GUYS MISPLACE THE BRIEFCASE, AND AFTER THAT THEY ARE PRETTY MUCH ON THEIR OWN. HOWEVER, YOU CAN'T BLAME THEM FOR RUNNING OUT OF IDEAS TOO QUICKLY.",COMEDY
609,"TWO YOUNG COMMUNIST INTELLECTUALS, PARTISANS OF WAR, COME TO ROME, WHERE THEY FIND PROTECTION OF AN IMPORTANT POLITICIAN OF THE LEFT.",COMEDY
610,"MAJA IS MAD WITH HER HUSBAND ALEX BECAUSE HE WANTS HER TO JOIN A THREESOME. MAJA TAKES VENGEANCE BY EXPERIMENTING WITH DIFFERENT SEXUAL PARTNERS OF HER OWN CHOICE, INCLUDING HER GIRLFRIEND LOUISE.",ADULT
611,"IN THIS YOUTH CULTURE DRAMA, J.B. IS SOMETHING OF A GEN-X RENAISSANCE MAN. HE'S A CLUB DJ, PROMOTES RAVES, RUNS A PIRATE RADIO STATION, AND MANAGES A SMALL BUT SUCCESSFUL CUTTING-EDGE FASHION BOUTIQUE. ZINK, J.B.'S PARTNER IN THE BOUTIQUE, CLAIMS TO BE HIS BEST FRIEND, BUT DEEP INSIDE HE RESENTS J.B. FOR HIS EASY SUCCESS IN SO MANY FIELDS AND THE WAY OTHERS LOOK UP TO HIM. LOOKING TO GAIN A GREATER NAME FOR HIMSELF WITHIN THE RAVER SUBCULTURE, ZINK BEGINS SELLING WHAT HE CLAIMS IS A NATURALLY OCCURRING PSYCHOTROPIC SUBSTANCE. WHEN HIS FRIENDS LEARN THE TRUTH ABOUT ZINK'S PRODUCT, IT LEADS TO AN ANGRY SPLINTERING AMONG THEIR CIRCLE. MEANWHILE, J.B. BECOMES ROMANTICALLY INVOLVED WITH NICOLE, WHICH COMES AS QUITE A BLOW TO GIGI, A MUTUAL FRIEND WHO HAD BECOME INFATUATED WITH J.B.",DRAMA
612,"A GIRL WHO MOVES TO THE CITY AFTER HER FIANCÉ LACKS THE COURAGE TO FACE HIS FATHER ,WHO IS AGAINST THEIR RELATIONSHIP. IN THE CITY THE GIRLS WINDS UP BEING ABUSED BY MEN, GIVING BIRTH TO A CHILD AND SUPPORTING HERSELF ON PROSTITUTION.",DRAMA
613,A PAIR OF FRUSTRATED HOUSEWIVES WHO ARE BORED AND NEGLECTED BY THEIR HUSBANDS DECIDE TO GO TO A 'SEX CLINIC' IN THE COUNTRY.,COMEDY
614,"A NUN BECOMES INVOLVED IN AN ON-GOING LABOR STRIKE. SHE STARTS OUT NON-POLITICIZED, BUT LATER LEARNS ABOUT THE PLIGHT OF THE SIMPLE WORKING MAN AND INEVITABLY, THE GOVERNMENT'S NEGLECT OF THE POOR MASSES. FILIPINO TAGALOG MOVIE.",DRAMA
615,"NICK SLICK IS A PRIVATE EYE OBSESSED WITH HIM SECRETARY, MONA. AFTER OF MRS. NORTON CONFUSES THE SLICK'S OFFICE WITH THE SEXUAL CLINIC OF THE NEXT DOOR, NICK RECEIVES THE WORK TO SPY MR. NORTON, BECAUSE SHE SUSPECTS THAT HER HUSBAND IS UNFAITHFUL. WHILE SLICK DOES HIS WORK, HE DISCOVERS THAT THE MR. NORTON IS A VOYEUR, AT THE SAME TIME THAT MONA DISCOVERS THE OTHER FACE OF THE MRS. NORTON...",ADULT
616,"A SON VISITS HIS AGING MOTHER AND SEES TRAGIC, INTERMITTENT SIGNS OF SENILITY, BUT SHE PLEADS WITH HIM NOT TO SEND HER TO A SANITARIUM.",DRAMA
617,"TV COLOSSO GANG WANTS TO THROW A PARTY TO CELEBRATE THE DOG'S DAY. THEY ORGANIZE A GAME CONTEST, AND GILMAR CHOOSES THE THINKER DOG STATUE, BY RENOWNED SCULPTOR CACHEAU RODIN, AS A TROPHY. BUT PEOPLE FROM THE FURTADO FAMILY MANAGE TO STEAL IT, CAUSING A TURMOIL.",FAMILY
618,"ORPO SYLVI (AILI ROSVALL) IS MARRIED TO HIS OLDER GUARDIAN AKSEL VAHLI (TEUVO PURO), BUT PASSIONATELY LOVES HIS CHILDHOOD FRIEND VIKTOR HOVING (TEPPO RAIKAS). A DIFFICULT SITUATION DRIVES SYLV TO DESPERATE DEEDS",DRAMA
619,"SET IN A SMALL FINNISH TOWN IN THE 1890S, 18-YEAR-OLD ORPHAN SYLVI CAN'T REFUSE THE COURTSHIP PERFORMED BY HER GUARDIAN, ASSESSOR AKSEL WAHL. THE OLD SPOUSE DOES NOT LIKE A YOUNG WIFE WHO LOVES HER CHILDHOOD FRIEND VIKTOR HALLING....",DRAMA
620,"ENGLAND'S INFAMOUS TOWER OF LONDON IS SHOWCASED, AND A HISTORY OF ITS USES, INCLUDING A PRISON, TORTURE CHAMBER AND REPOSITORY FOR THE ROYAL JEWELS.",DRAMA
621,GHOST-WRITING A BOOK ABOUT THE SEXUAL FANTASIES OF A GORGEOUS MILLIONAIRE WOULD SEEM LIKE A PIECE OF CAKE - UNLESS THE RICH BABE WHO HIRED YOU HAPPENS TO BE THE WORLD'S BIGGEST TEASE. A TAUNTINGLY EROTIC TALE FROM AWARD-WINNING DI...,ADULT
622,"DAVOR AND TEA ARE A YOUNG URBAN COUPLE, WHO AFTER FOUR YEARS MUST FACE THE FACT THAT THEIR MARRIAGE IS FALLING APART.",DRAMA
623,A COMPILATION OF NEWSREEL CLIPS COVERING HISTORIC WORLD EVENTS IN THE U.S. FROM THE END OF WORLD WAR I UNTIL 1933.,DOCUMENTARY
624,"AN AMERICAN IN HO CHI MINH CITY LOOKS FOR A DAUGHTER HE FATHERED DURING THE WAR. HE MEETS WOODY, A CHILD WHO'S A STREET VENDOR, AND WHEN WOODY'S CASE OF WARES DISAPPEARS, HE THINKS THE SOLDIER TOOK IT. WOODY HUNTS FOR HIM. A CYCLO DRIVER, HAI, GIVES A RIDE TO LAN, A HOTEL CALL GIRL, AND STARTS WAITING FOR HER DAILY; HE FALLS IN LOVE WITH HER AND TRIES TO BREAK THROUGH HER TOUGH VENEER. KIEN AN, A YOUNG WOMAN, TAKES A JOB HARVESTING LOTUSES IN THE PONDS OF TEACHER DAO, A RECLUSIVE MAN WHO HAS LEPROSY. HER SINGING AWAKENS HIM FROM DEPRESSION, AND HE ASKS HER TO WRITE DOWN POETRY HE HAS COMPOSED. THE CHARACTERS' PATHS CROSS IN SMALL WAYS, AROUND FLOWERS AND KINDNESSES.",DRAMA
625,"ERICH NUSSBAUM IS A JEW WHO FLED FROM GERMANY BEFORE THE HORRORS OF WORLD WAR LL. HE HAS SETTLED IN ISRAEL FOR MANY YEARS, BUT HAS ALWAYS FOUND IT HARD TO ADJUST TO LIFE IN HIS NEW HOMELAND. HE CONSIDERS RETURNING TO GERMANY AS HE TIRES OF TRYING TO GO THROUGH LIFE AS THOUGH NOTHING HAS HAPPENED.",DRAMA
626,"A GROUP OF YOUNG PEOPLE GO TO CORFU FOR SUMMER HOLIDAYS. DURING THEIR STAY THEY DEMONSTRATE SEVERAL SAFE SEX TECHNIQUES FOR EDUCATIONAL PURPOSES, INCLUDING MALE AND FEMALE MASTURBATION, ORAL SEX, INTERCOURSE AND THE USE OF CONDOMS.",DOCUMENTARY
627,"ELI ZEAL IS A BITTER JEWISH SHOPKEEPER WHO IS SHOT DURING A HOLD-UP ATTEMPT BY THE 11-YEAR-OLD SON OF A SINGLE MOTHER IN WASHINGTON, DC. DISTRAUGHT AND WITH NOWHERE ELSE TO TURN, THE BOY'S MOTHER TYREE BATTLE KIDNAPS THE WOUNDED ZEAL AND ALONG WITH HER SON, FLEES TO HER SMALL HOMETOWN OF WATERPROOF, LOUISIANA - AND A FAMILY SHE HASN'T SEEN IN YEARS. THRUST INTO THE UNFAMILIAR WORLD OF THE DEEP SOUTH, ZEAL FINDS HIMSELF SURROUNDED BY TYREE'S BROTHERS - ONE BATTLING A SEVERE BRAIN INJURY, THE OTHER AN ANGRY ALCOHOLIC - HER HUNDRED YEAR OLD GRANDFATHER AND A MOTHER OF IRREPRESSIBLE FAITH. BUT, AS THEY WORK TO NURSE ZEAL BACK TO HEALTH, DARK SHADOWS BEGIN TO EMERGE FROM THE FAMILY'S PAST - FORCING THEM TO CONFRONT A DREADFUL SECRET THAT HAS TORN THEM APART.",DRAMA
628,IT'S SO SAD ZARA WENT BACK TO HOLLAND 7 YEARS OR SO AGO.  HER SCENE IN THE CHAIR WITH MARC WALLICE IS A MASTERPIECE OF EROTICA.  TOM BYRON DOES A PRETTY GOOD JOB TOO WITH HIS 3SOME.  AND THEN THERE'S THAT SKINNY BUTTED BRUNETTE TERI WEIGEL MAKING SO MUCH NOISE.  SHE REALLY GETS INVOLVED WITH HER WORK.  TAKE A LOOK AT THE APR86 PLAYBOY TO SEE WHAT SHE LOOKED LIKE AS A 34B.,ADULT
629,"ORIGINALLY SUPPOSED TO BE PART OF ""NORMAL LOVE"". FRANCIS FRANCINE, DRESSED IN PINK, MIMES HIS DEATH IN A FIELD OF REEDS WHILE TINY TIM, IS FILMED PERCHED ON THE CARCASS OF A GRAFFITI CAR, SCRATCHING A GUITAR AND NOT HIS FAMOUS UKULELE.",SHORT
630,"ONCE AGAIN WE MEET MICHAL JANÁK, THE CHAIRMAN OF FARM ROZVOJ AND A WINEMAKER IN BODY AND SOUL, WHO THIS TIME HAS TO DEAL WITH MORE PROBLEMS THAN JUST HIS GALLBLADDER. HE IS WORRIED ABOUT THE CONSTRUCTION OF A CORN DRYING PLANT AND...",COMEDY
631,"A LIGHT-HEARTED CELEBRATION OF BRITISH SEX FILMS FROM THE 1950S TO THE EARLY 1980S. PRESENTED BY ANGUS DEAYTON, THE PROGRAMME INCLUDES INTERVIEWS WITH MOVIE VETERANS ROBIN ASKWITH AND PAMELA GREEN, AS WELL AS FEATURING CLIPS FROM POPULAR X-RATED MOVIES LIKE 'COME PLAY WITH ME' (1977).",DOCUMENTARY
632,"DAME EDNA & MADGE HOST A TALK SHOW FROM HER MALIBU HOME, WITH CESAR ROMERO, LUKE PERRY, ROSEANNE, & TOM ARNOLD. ORIGINALLY SHOT TO BE AN HOUR SHOW, THE FOX NETWORK CUT HALF AN HOUR FROM SHOW THE DAY OF BROADCAST, ELIMINATING APPEARANCES BY TERI GARR, CATHY IRELAND & PATRICK STEWART. SHOW WAS A PILOT FOR SERIES THAT DIDN'T SELL.",COMEDY
633,"DEPICTS ""STATARNA"", THE SWEDISH AGRICULTURAL PROLETARIANS, SET DURING THE EARLY 1900S. AN INSTITUTIONALIZED BRUTALITY OF OPPRESSION AND POVERTY SURROUNDED BY A BEAUTIFUL AND SILENT COUNTRYSIDE. STATARNA WORKED FOR FOOD AND SHELTER. THE SYSTEM AROSE IN THE 1700S AND FORMALLY ABOLISHED IN 1945. THE NOVEL ""GODNATT, JORD"" (GOODNIGHT, EARTH) BY IVAR LO-JOHANSSON (1901-1990) WAS PUBLISHED 1933.",DRAMA
634,THE TRAVAILS OF A SOCIOLOGIST WHO SETS OUT TO DEBUNK A SPIRITUALIST CULT.,COMEDY
635,THIS WAS A REALITY TV SHOW THAT TOOK PLACE IN A HOSPITAL EMERGENCY ROOM EACH EPISODE WOULD FOLLOW ONE OR TWO PATIENTS THROUGH THEIR PROCESS.,DOCUMENTARY
636,"CHILDREN WILL ENJOY THE HEART-WARMING STORIES AND VALUABLE LESSONS AS KANGA RODDY AND THE KIDS FACE AND RESOLVE MORAL AND ETHICAL DILEMMAS WITH MUSIC, DANCE AND NON-VIOLENT MARTIAL ARTS.",FAMILY
637,"SLIDIN' IS REALLY 'KIDS' IN AUSTRIA, A CLICHED PORTRAIT OF YOUNG AUSTRIAN TEENAGERS WHO DO DRUGS, HAVE SEX, DANCE IN DISCOS AND WALK AROUND LOOKING BEAUTIFUL. DIVIDED INTO THREE PARTS, EACH IS REALLY LESS ORIGINAL THAN THE NEXT.IT IS NOT THAT IT IS PAINFUL TO WATCH, BY NO MEANS. IT IS AT TIMES QUITE ENTERTAINING, ESPECIALLY THE THIRD PART WHICH FOCUSES ON A BUNCH OF STUDENTS GETTING STUCK ON THEIR WAY TO THE DISCO. BUT THE FILM OFFERS THE VIEWER LITTLE, SOMEHOW I HAD A HARD TIME BELIEVING THAT THE TEENAGERS HAD HAD SUCH ROUGH LIVES, CONSIDERING THAT THEY ALL LOOKED LIKE THEY CAME FROM A PERFECTLY GOOD FAMILY. THE STRUGGLES WHICH THEY FACE ARE MINOR AND OUTBURSTS COME FROM NOWHERE.MORE GLAMOROUS THAN 'KIDS' WHICH SEEMED SOMEWHAT MORE RAW THAN THIS PIECE. UNINSPIRED FILMMAKING WHICH SEEMED TO HOPE CONTROVERSY WOULD ERUPT IN MAKING IT, BUT IT HAS ALL BEEN DONE BEFORE, AND IT IS NOT SHOCKING TO WATCH THE KIDS DO WHAT THEY ARE DOING.",DRAMA
638,"PHOTOGRAPHERS SUSAN MIDDLETON AND DAVID LIITTSCHWAGER TRAVEL AROUND THE UNITED STATES, IN A RACE AGAINST THE CLOCK TO CAPTURE POWERFUL PORTRAITS OF AMERICA'S MOST THREATENED CREATURES.",DOCUMENTARY
639,"FRAU ANNA-LIISA IS IN LOVE WITH HERR JOHANNES TO WHOM SHE IS ENGAGED. HOWEVER, AS THE WEDDING DAY APPROACHES, AN UNWELCOME FIGURE FROM ANNA-LIISA'S PAST RETURNS TO HER LITTLE VILLAGE: HERR MIKKO, HER OLD BOYFRIEND. HERR MIKKO, WITH THE HELP OF HIS WICKED MOTHER, TELLS FRAU ANNA-LIISA THAT UNLESS SHE MARRIES HIM, HE WILL REVEAL AN AWFUL SECRET SHE HAS HIDDEN FOR YEARS.""ANNA-LIISA"" WAS DIRECTED IN THE SILENT YEAR OF 1922 BY HERR TEUVO PURO TOGETHER WITH HERR JUSSI SNELLMAN. IT WAS THE FIRST FINNISH FEATURE TO BE SOLD ABROAD AND WAS SEEN IN COUNTRIES LIKE NORWAY, SWEDEN, FRANCE AND EVEN THE UNITED STATES.THE FILM IS BASED ON A PLAY BY FRAU MINNA CANTH WHO WAS A VERY IMPORTANT FINNISH WRITER AND A CHAMPION OF WOMEN'S RIGHTS, A PIONEER AND COMBATIVE NORDIC FEMINIST, JA WOHL! THIS IS REFLECTED IN THE POWERFUL AND IMPRESSIVE FEMININE PORTRAIT OF ANNA-LIISA, TORMENTED BUT VALIANT AND DETERMINED, A WOMAN WHO WILL DECIDE HER OWN FATE, THREATS AND COERCION ASIDE. SHE IS EXCELLENTLY PLAYED BY THE ACTRESS FRAU HELMI LINDELÖF.THE DRAMATIC AND INTENSE STORY OF THE FILM IS EQUAL TO OTHER NORDIC RURAL DRAMAS OF THOSE EARLY SILENT TIMES, SUCH AS THOSE DIRECTED BY MASTERS LIKE HERR VICTOR SJÖSTRÖM AND HERR MAURITZ STILLER. LIKE THEM HERR PURO INVOKES NATURE AS PART OF THE DRAMATIC DEVELOPMENT OF THE STORY. A FLASHBACK SHOWS FRAU ANNA-LIISA'S TERRIBLE DEED WHICH INVOLVES A HIDEOUS TABOO THAT IS STILL SHOCKING NOWADAYS. STILL, THERE IS ATONEMENT AND FRAU ANNA-LIISA ACCEPTS RESPONSIBILITY FOR HER PAST AND CONSEQUENTLY DECIDES HER FUTURE. HERR PURO BRILLIANTLY BLENDS INDOOR SETS WHICH SUGGEST THE THEATER WITH THE NATURALISM OF THE EXTERIOR SCENES.AND NOW, IF YOU'LL ALLOW ME, I MUST TEMPORARILY TAKE MY LEAVE BECAUSE THIS GERMAN COUNT MUST CONFESS AN ARISTOCRATIC TRIFLE OF THE PAST TO ONE OF HIS TEUTONIC FAT AND RICH HEIRESSES.HERR GRAF FERDINAND VON GALITZIEN HTTP://FERDINANDVONGALITZIEN.BLOGSPOT.COM",DRAMA
640,"AROUND THE FIRE IS THE DEEPLY RESONANT STORY OF A BOY NAMED SIMON, WHO DESPITE BEING RAISED IN AN UPPER-CLASS MANHATTAN HOUSEHOLD WITH ALL ITS PRIVILEGES--AND RESTRICTIONS--IS HAUNTED BY THE MYSTERIOUS CIRCUMSTANCES SURROUNDING THE DEATH OF HIS MOTHER. IN SIMON'S EYES, HIS HIGH-POWERED BUSINESSMAN FATHER MATT WASTED NO TIME IN REMARRYING HIS STEPMOTHER LAUREN, A WOMAN WITH A PERFECT FACADE WHOM HE SUSPECTS OF HAVING AN AFFAIR WITH MATT LONG BEFORE HIS MOTHER'S DEMISE. WHEN SIMON IS SENT AWAY TO BOARDING SCHOOL IN PREPARATION TO ATTEND PRINCETON, HE MEETS ANDREW, WHO INTRODUCES HIM TO MARIJUANA AND LSD, AND IMMERSES HIM INTO A WHOLE NEW WORLD POPULATED BY DREAMERS, ARTISTS, UTOPIANS, FLOWER CHILDREN AND PARTIERS WHO SPEND THE BETTER PART OF THEIR LIVES ""ON TOUR"" AT MUSICAL FESTIVALS. SIMON IS DEEPLY MOVED BY THE BEAUTY AND FREEDOM OF THESE PEOPLE, AND FEELS THEY ARE THE FAMILY HE HAS ALWAYS SOUGHT. AT HIS VERY FIRST CONCERT SIMON MEETS JENNIFER, A BEAUTIFUL YOUNG HIPPIE TO WHOM HE IS IMMEDIATELY ATTRACTED, TRACE, A HIPSTER ON THE ROAD LESS TRAVELED WHO IMMEDIATELY BONDS WITH HIM, AND KEVIN, A CHAMPION OF THE ""SEIZE THE DAY"" ETHIC WHO IS DYING OF AIDS. AS SIMON DELVES DEEPER INTO THIS NEW-FOUND FREE-SPIRITED LIFESTYLE, HE MUST FACE AN INEVITABLE CONFLICT NOT ONLY WITH THE LIFE HIS FATHER HAS PLANNED FOR HIM, BUT ALSO WITH THE SELF-DESTRUCTIVE EMOTIONAL TURMOIL DEEP WITHIN. STRUGGLING TO COME TO TERMS WITH THESE CONFLICTS, SIMON MAKES A SERIES OF BAD DECISIONS WHICH LAND HIM IN A STRICT DRUG REHAB PROGRAM RUN BY A STREET-SMART, YET CARING WOMAN NAMED KATE. IT IS HERE THAT SIMON IS MADE TO TAKE A LOOK AT HIMSELF IN AN HONEST LIGHT AND TO LEARN THAT UNTIL HE FINDS OUT WHAT IS RIGHT FOR HIM, HIS CHANCES FOR HAPPINESS WILL BE FLEETING AT BEST.",DRAMA
641,"A CONFUSED SCIENTIST CHOOSES TO BID FAREWELL TO CELIBACY BY WANDERING ALONG THE VIA AURELIA ROAD, AND RUNS INTO THE DISTURBING MADDALENA CRIPPA.",COMEDY
642,"THE PRACTICE OF DR. JULIEN, A GP OF MARSEILLES, CONSISTS MAINLY OF DRUG-ADDICTS. ONE DAY, ONE OF HIS PATIENT DIES AT HIS SURGERY AND JULIEN YIELDS TO THE TEMPTATION : HE STEALS THE DEAD MAN'S MONEY AND HIDES THE CORPSE IN A TRUNK. BUT THE WHOLE THING IS DISCOVERED AND ... MISINTERPRETED. THE DOCTOR IS CONDEMNED FOR KILLING THE JUNKIE AND SENT TO THE CAYENNE CONVICT PRISON, FROM WHICH HE ESCAPES. THE INDIANS GIVE HIM SHELTER AND HE IS SOON GIVEN THE OPPORTUNITY TO RETURN THEIR GOOD DEED WHEN A YELLOW FEVER EPIDEMIC STRIKES THEIR TRIBE. A YOUNG WOMAN HELPS TO FIGHT THE DISEASE AND, THANKS TO HER, JULIEN STARTS CONSIDERING THAT A NEW LIFE IS POSSIBLE FOR HIM.",DRAMA
643,"FILM'S HERO IS A DOCTOR TREATS HEROINE'S FATHER AND HE DIES , DOCTOR IS SHOCKED ,JOINS ARMY ,THERE HE TREATS SOLDIER HE ALSO DIES . THEREAFTER WHEN HE COMES TO KNOW IT WAS THE HUSBAND OF OF HIS BELOVED.",DRAMA
644,"MEENA KUMARI WAKES UP THINKING SHE IS RADHA. EVERYONE AROUND HER, SUBODH RAI, DAUGHTER NALINI, FRIENDS, AND SOCIETY BELIEVE SHE IS NANDA. 16 YEARS BEFORE, THE DATE OF THE FILM, SS FORT STIKINE EXPLODED IN MAZGAON, BOMBAY BRINGING DESTRUCTION, AND DUE TO THE WORLD WAR II CENSORSHIP, NOT MUCH DETAIL WAS GENERALLY AVAILABLE. CASUALTY FIGURES VARY, BUT THE EXPLOSION WAS OF SUCH INTENSITY THAT IT WAS RECORDED IN SIMLA - ABOUT 2000 KMS AWAY. FACT AND FICTION COME TOGETHER IN A DRAMATIC WAY. NANDA AND RADHA ARE TWO SISTERS, LIVING WITH THEIR WEALTHY PARENTS NEAR MAZGAON DOCKS. NANDA IS MARRIED TO SUBODH RAI FROM DARJEELING AND HAS A DAUGHTER, NALINI. THIS FAMILY IS AFFECTED BY THE BLAST. RAJESH KHANNA (DHARMENDRA) A PSYCHIATRIST TAKES ON THE CASE OF MEENA KUMARI. EVERY BIT OF EVIDENCE POINTS TO MEENA KUMARI'S INSTABILITY. HER ATTEMPTS TO PROVE THAT SHE IS RADHA AND NOT NANDA TURN OUT TO BE FUTILE. IS MEENA KUMARI NANDA OR RADHA? IS SHE INSANE OR BEING DRIVEN INSANE? CAN SHE PROVE WHO SHE IS? NANDA OR RADHA? AN INTERESTING ASIDE IS THAT THE PLANES USED BY INDIAN AIRLINES ARE SUD AVIATION CARAVELLE, AN MG AND POSSIBLY EITHER A WOOLSLEY OR POSSIBLY A DAIMLER ARE FEATURED. THERE ARE A FEW AMBASSADORS AND A COUPLE OF FIATS. THE MILLION DOLLAR QUESTION IS WHETHER MEENA KUMARI IS RADHA OR NANDA? YAKUB RIZVI TAKES US THROUGH MEENA KUMARI'S JOURNEY OF SELF DISCOVERY. IT IS ONLY IN THE LAST FEW MINUTES OF THE FILM THAT MEENA KUMARI, AND THE PEOPLE AROUND HER COME TO TERMS WITH HER IDENTITY.",MYSTERY
645,"HAVING SAVED HIS LITTLE SISTER BINA (BABY MEENA KUMARI) FROM THE FLOODS, AMAR (SHEIKH MUKHTAR) BECOMES INCREASINGLY POSSESSIVE ABOUT HER OVER THE YEARS. AMAR FALLS IN LOVE TWICE BUT FORGOES MARRIAGE SO HE CAN LOOK AFTER THE GROWING BINA. BINA (NALINI JAYWANT), NOW A GROWN UP YOUNG GIRL FALLS IN LOVE WITH THE SOCIAL ACTIVIST RAJENDRA (HARISH). HOWEVER, AMAR CAN NOT BEAR TO LOSE BINA AND SO HE PLANS HER MARRIAGE TO THE THIEF MOTI KANHAIYALAL, WITH THE IDEA THAT HE'LL GET HER DIVORCED AFTER SOME TIME AND THEN BINA WOULD STAY WITH HIM ALWAYS. AFTER SEVERAL INCIDENTS THAT END UP UNITING RAJENDRA AND BINA, AMAR GETS SOME HAPPINESS WHEN A DAUGHTER IS BORN TO BINA.",DRAMA
646,A GIRL OF THE UPPER-CLASS FAMILY MARRIES A POOR MAN ON THE CONTRACT TO GAIN HER FAMILY WEALTH.,DRAMA
647,"A DOCUMENTARY THAT FOLLOWS FOUR UPCOMING MODELS, WHILE SHOWING WHAT THE WHOLE WORLD OF MODELING IS ALL ABOUT.",DOCUMENTARY
648,MELODRAMA OF TWO STRUGGLING ARTISTS WHOSE LOVE FOR EACH OTHER IS THWARTED.SHE HAS SOME SUCCESS AS A BALLERINA DESPITE BEING WOUNDED BY HIM IN A FIT OF JEALOUSY. HIS CAREER AS A SCULPTOR IS STYMIED WHEN HE IS ARRESTED.,DRAMA
649,"IN THE AUTUMN OF 1773, THE ENGLISH WRITER SAMUEL JOHNSON VISITS THE HEBRIDES, OR WESTERN ISLES, OFF THE NORTH-WEST COAST OF SCOTLAND. WITH HIM ARE HIS FRIEND, THE SCOTSMAN JAMES BOSWELL, AND HIS BLACK SERVANT FRANCIS BARBER. STAYI...",DRAMA
650,"FROM UNKNOWN DIRECTOR RENÉ CHANAS WHO DIRECTED ONLY 10 LONG FEATURES, I APPRECIATED THAT ""CARCASSE..."" WITH MICHEL SIMON IN HIS KIND OF ANARCHIC BOOZY TRUCULENT CHARACTER (LIKE IN BOUDU, LE DERNIER TOURNANT, LES AMANTS DU PONT SAINT JEAN...). AMORAL STORY OF AN HERITAGE BY A FOREST RANGER IN COUNTRYSIDE (MICHEL SIMON) WITH ALL KIND OF WEIRD CHARACTERS AND SITUATIONS. IT IS SADLY THE LAST CHARACTER PLAYED BY EXTRAORDINARY LUCIEN COËDEL (ROGER LA HONTE, THE EXCEPTIONAL ""SORTILÈGES"" BY CHRISTIAN JAQUE). WRITTEN BY ACTOR RENÉ LEFEVRE WHO WORKED A FEW TIMES WITH RENÉ CHANAS. FROM THAT DIRECTOR, I WOULD LIKE TO SEE ""JE SUIS UN MOUCHARD"" WITH PAUL MEURISSE AND MADELEINE ROBINSON, SURELY ANOTHER HIDDEN FRENCH FILM NOIR GEM.",DRAMA
651,DARDAMELLE DOES NOT CONCEAL THE FACT THAT HIS WIFE HAS MADE HIM A CUCKOLD.HOW WILL HIS FELLOW TOWNSPEOPLE REACT?,COMEDY
