title,year,rated,runtime,genre,director,writer,actors,plot,language,country,awards,imdb_rating,imdb_votes,imdb_id,metascore
Haunting of the Queen Mary,2023,Not Rated,114 min,"Drama, Horror, Mystery",Gary Shore,"Stephen Oliver, Tom Vaughan, Gary Shore","Wesley Alfvin, Elena Angelova, Tiffany Ashton","The mysterious and violent events surrounding one family's voyage on Halloween night in 1938, and their interwoven destiny with another family onboard the infamous ocean liner present day.","English, German","United States, United Kingdom, Ireland",N/A,4.1,"4,793",tt3463938,N/A
Kadin Isi Banka Soygunu,2014,N/A,104 min,"Comedy, Drama",A. Taner Elhan,Sahin Alparslan,"Meltem Cumbul, Filiz Ahmet, Ozge Ulusoy","Having left a difficult time with her husband leaving, Gülay returns to her mother's house with her son. On the one hand she struggles with health problems while on the other hand trying to pay her credit debts. Unfortunately, things do not go as Gülay hopes and due to the debts, the bank confiscates all the machines of its small textile workshop. Gülay, who has entered the most difficult period of her life, is so desperate that on the night she meets her closest friends, she says the only way is to rob a bank. This talk, which starts as a joke, drags these 4 people into a surprise adventure.",Turkish,Turkey,1 win & 1 nomination,4.2,"1,035",tt3463940,N/A
Burnt Grass,2014,N/A,12 min,"Short, Drama, Sci-Fi",Ray Wong,Ray Wong,"Christopher Jacot, Alex Paxton-Beesley","When a couple discovers a strange phenomenon in their backyard that duplicates organic life, their relationship takes unexpected turns after one of them makes a copy of themselves.",English,Canada,N/A,6.2,178,tt3463944,N/A
Whistle Past the Graveyard,2014,TV-MA,43 min,"Action, Crime, Drama",Peter Werner,"Graham Yost, Chris Provenzano, Elmore Leonard","Timothy Olyphant, Nick Searcy, Jere Burns","Raylan helps Wendy track down Kendal Crowe after he disappears with an ""uncle,"" while Boyd and the rest of the Crowe family try to get their drugs and dead bodies back across the Mexican border.","English, Spanish",United States,N/A,7.7,1301,tt3463962,N/A
Deaf Lovers,2024,N/A,81 min,Drama,Boris Guts,Boris Guts,"Daniil Gazizullin, Anastasia Shemyakina","No peace. No love. ONLY PAIN. 2022 year. There is a war going on. Ukrainian Sonya and Russian guy Danya meet in Istanbul. They have common problems: they need to find money for food, an apartment and a job. They have the same desi...","Ukrainian, Russian, Ukrainian Sign ","Estonia, Serbia",N/A,N/A,11,tt34639700,N/A
Theft Unexpected,2013,N/A,4 min,"Short, Comedy, Drama",Maxim Jago,Maxim Jago,"Maurice Byrne, Lorna Gangel, Lucien Morgan","A cafe, two strangers, tea and biscuits. One man watches on, aghast, as a stranger steals his biscuits... It seems best to pretend nothing happened, ignoring the mysteriously opened packet but high tensions lead to terse words...",English,United Kingdom,3 wins,8.8,9,tt3463972,N/A
Breaking Good,2014,N/A,7 min,"Short, Action, Drama",Ryan Strandjord,"Austin Anderson, Dylan Thomson, Ryan Strandjord","Paul Cram, Kenton Holden, Jamel Harris, Rod Kasai",A former drug dealer tries to go straight by becoming a high school substitute teacher.,English,USA,N/A,N/A,N/A,tt3463978,N/A
Bratz: Go to Paris the Movie,2013,Not Rated,61 min,Animation,David Mucci Fassett,N/A,"Olivia Hack, Ogie Banks, Kaley Cuoco, Jessica DiCicco","The girls with a passion for fashion hit the runways of Paris in this super-secret super-sweet spy spectacular! When someone starts mysteriously poisoning the most popular models in Paris, Cloe, Yasmin, Jade and Sasha are recruited to go undercover in the City of Lights as supermodels to find the evil mastermind! But will the girls be able to discover the secret before one of them is the next target? There is no mystery that the Bratz cannot solve when they work together!",English,USA,N/A,5.6,65,tt3464004,N/A
Patterns of Evidence: Exodus,2014,Unrated,115 min,"Documentary, History",Timothy P. Mahoney,"Steven Law, Timothy P. Mahoney","Kevin Sorbo, Benjamin Netanyahu, David Rohl",What is the validity of history found in the Bible? Is it fact or fiction? What does the hard evidence really have to say about the foundational story of the Old Testament: the Exodus out of Egypt? An in-depth investigation by documentary filmmaker Tim Mahoney searches for answers to these questions amid startling new finds that may change traditional views of history and the Bible.,English,"United States, United Kingdom, Netherlands, Lebanon, Israel, Egypt",6 wins,7.0,"1,210",tt3464018,N/A
When Vic Comes to Shove,2013,N/A,N/A,Reality-TV,N/A,N/A,"Thom Beers, Walt Cade, Ricky Smith, Jenny Grumbles",N/A,N/A,N/A,N/A,N/A,N/A,tt3464054,N/A
America Foreclosed,2015,N/A,19 min,"Documentary, Short, Biography",Alexa Polar,Alexa Polar,"Stanley Bullock, Lisabeth Davis, Robert Davis","A compelling short documentary on the state of Foreclosures in the United States. America Foreclosed, from the Great Depression to the Great Recession.",English,United States,N/A,8.0,6,tt3464066,N/A
Puffy the Auction Slayer,2013,N/A,N/A,Reality-TV,N/A,N/A,"Thom Beers, Walt Cade, Ricky Smith, Jenny Grumbles",N/A,N/A,N/A,N/A,N/A,N/A,tt3464072,N/A
Everything's Comin Up Sonny!,2013,N/A,N/A,Reality-TV,N/A,N/A,"Thom Beers, Walt Cade, Bubba Smith, Ricky Smith",N/A,N/A,N/A,N/A,N/A,N/A,tt3464080,N/A
Waltz Across Texas,2013,N/A,N/A,Reality-TV,N/A,N/A,"Thom Beers, Walt Cade, Bubba Smith","The auction action returns to Longview, which Kenny declares to be his ""East Texas stomping grounds."" Bubba, working solo, aims for an item that could make him go blind, while Mary simply tries to keep her chi in balance. Jenny pr...",N/A,N/A,N/A,N/A,15,tt3464088,N/A
Mama,2024,N/A,100 min,"Adventure, Drama, Sci-Fi",Dmitriy Endaltsev,"Dmitriy Belosohov, Aleksey Bezenkov, Kir Bulychyov","Oleg Chudnitsov, Mikhail Evlanov, Viktoriya Kachurovskaya","Nikita, going through his first adult life crisis, accidentally finds a time portal. In an alternative world, he meets ""parallel"" relatives: his girlfriend, his deceased mother, and even himself. But before the door between the wo...",Russian,Russia,N/A,N/A,N/A,tt34641011,N/A
For the Benefit of Mr. Charles,2014,TV-14,21 min,Reality-TV,N/A,N/A,"Thom Beers, Walt Cade, Bubba Smith","The buyers head east to Longview, Texas, where Jenny attempts a bold new strategy. Rangers Ricky and Bubba attempt to both go big and go home, Matt Blevins resorts to scare tactics, and Mary shows up with an old friend who keeps p...",N/A,N/A,N/A,N/A,17,tt3464108,N/A
Moe's Def,2014,N/A,N/A,Reality-TV,N/A,N/A,"Thom Beers, Walt Cade, Bubba Smith, Ricky Smith",N/A,N/A,N/A,N/A,N/A,N/A,tt3464114,N/A
Banshee,2014,N/A,12 min,Documentary,Ron Sylvester,Melanie McFarland,"Melanie McFarland, Ivana Milicevic, Antony Starr","IMDb talks to the cast of ""Banshee"" for our first TV-centric ""What to Watch"" episode.",N/A,N/A,N/A,7.8,46,tt3464128,N/A
Tiger Boy,2014,TV-MA,43 min,"Comedy, Crime, Drama",Simen Alsvik,"Anne Bjørnstad, Jadranko Mehic, Eilif Skodvin","Steven Van Zandt, Trond Fausa, Steinar Sagen","New years eve. Frank sees a girl in trouble, but when he decides to intervene, he's the one who needs help.",English,N/A,N/A,N/A,366,tt3464142,N/A
Keeping Schtum,2014,N/A,N/A,Drama,Graeme Harper,Kathrine Smith,"Jane Hazlegrove, Chloe Howman, Matt Bardock",Dixie is arrested for assault after a man she and Rita believe is a rapist hits his head and is knocked unconscious. Meanwhile Cal and Ethan strive to regain the voice of a little boy.,N/A,N/A,N/A,N/A,11,tt3464152,N/A
The Sumo Wrestler Who Found His Home,1974,N/A,45 min,"Action, Drama",Tokuzô Tanaka,N/A,Shintarô Katsu,N/A,N/A,N/A,N/A,N/A,N/A,tt3464156,N/A
The Whirlwind of Kisoji Mountain,1974,N/A,45 min,"Action, Drama",Kimiyoshi Yasuda,N/A,Shintarô Katsu,N/A,N/A,N/A,N/A,N/A,N/A,tt3464164,N/A
Black and Cuba,2015,PG,83 min,"Documentary, Adventure, History",Robin J. Hayes,Robin J. Hayes,"Fidel Castro, Angela Davis, Ernesto 'Che' Guevara","'Black and Cuba' follows street-smart students, who are outcasts at an elite Ivy League university, as they band together and adventure to Cuba to see if revolution is truly possible. While filming their poignant encounters with AfroCuban youth, breathtaking sites and moving hip-hop performances, the travelers confront realities behind myths of color-blindness and social mobility. This edgy and artful documentary of their journey uncovers renewed hope for equality and human rights. 'Black and Cuba' is the feature film directorial debut of international human rights advocate and scholar Robin J. Hayes, PhD.",English,"United States, Cuba",N/A,7.9,41,tt3464234,N/A
Antosia zgubil gorset,1916,N/A,16 min,"Short, Comedy",Edward Puchalski,Edward Puchalski,Antoni Fertner,N/A,"None, Russian",Russia,N/A,5.0,50,tt3464264,N/A
Broken Branches,2014,N/A,25 min,"Documentary, Animation, Short",Ayala Sharot,Ayala Sharot,N/A,A fourteen year old Jewish girl from Poland is sent by her family to Israel on the eve of the second World War. Her story is told in through the eyes of her grand daughter who animates her story.,Hebrew,Israel,1 nomination.,N/A,N/A,tt3464276,N/A
Crazy About Tiffany's,2016,Not Rated,86 min,Documentary,Matthew Miele,Matthew Miele,"Jessica Biel, Katie Couric, Amy Fine-Collins",A past to present fully authorized documentary of Tiffany &amp; Co.,English,United States,N/A,5.7,316,tt3464290,40
"The 1,000 Ryo Raffle",1974,N/A,45 min,"Action, Drama",Akira Inoue,"Yukio Harada (screenplay), Kinya Naoi (screenplay), Kan Shimozawa","Miyoko Akaza, Kai Atô, Yoshio Harada, Shintarô Katsu",N/A,N/A,N/A,N/A,N/A,N/A,tt3464292,N/A
Humanity and Justice,1974,N/A,45 min,"Action, Drama",Junji Kurata,Hajime Takaiwa (screenplay),"Shintarô Akatsuki, Tamotsu Fujiharu, Jun Fujikawa, Rock Furukawa",N/A,N/A,N/A,N/A,N/A,N/A,tt3464296,N/A
Festival Song of the Raven,1974,N/A,45 min,"Action, Drama",N/A,N/A,"Shintarô Katsu, Keiko Matsuzaka",N/A,N/A,N/A,N/A,N/A,N/A,tt3464302,N/A
The Wind from Mount Akagi,1974,N/A,45 min,"Action, Drama",Shintarô Katsu,N/A,"Shintarô Katsu, Ryutaro Tatsumi, Tatsuo Umemiya",N/A,N/A,N/A,N/A,N/A,N/A,tt3464306,N/A
Invasion from Below,2014,N/A,22 min,"Animation, Adventure",Jorgen Klubien,Adam Beechen,"Justin Murphy, Chad Randau, Pete Sepenuk, Christopher Smith",N/A,English,Denmark,N/A,N/A,N/A,tt3464312,N/A
Fighting Journey with Baby in Tow,1974,N/A,45 min,"Action, Drama",Shintarô Katsu,N/A,Shintarô Katsu,N/A,N/A,N/A,N/A,N/A,N/A,tt3464320,N/A
Testigo de calvo,2014,N/A,45 min,Comedy,Mar Olid,"Raúl Díaz, Rodrigo Martín, Leyre Medrano, Aurora Pérez, Jorge L. del Pino","Paco León, Mariano Peña, Melanie Olivares, Pepe Viyuela",N/A,N/A,N/A,N/A,N/A,N/A,tt3464328,N/A
Leaving Fear Behind,2008,N/A,25 min,"Documentary, Short",Dhondup Wangchen,Dhondup Wangchen,N/A,"Leaving Fear Behind (in Tibetan, Jigdrel) is a documentary shot by Dhondup Wangchen and Golog Jigme, two Tibetans from inside Tibet, who longed to bring Tibetan voices to the Beijing Olympic Games. With the global spotlight on China as it rises to host the XXIX Olympics, Tibetans wish to tell the world of their plight and their heartfelt grievances against Chinese rule.",Tibetan,Switzerland,1 nomination,7.2,14,tt3464336,N/A
Fosas de casa,2014,N/A,45 min,Comedy,Jesús Rodrigo,"Tatiana Chisleanschi, Daniel Govantes, Iñaki San Román, Julián Sastre","Paco León, Mariano Peña, Melanie Olivares, Pepe Viyuela",N/A,N/A,N/A,N/A,N/A,N/A,tt3464338,N/A
Desayuno con diademas,2014,N/A,45 min,Comedy,Roberto Monge,"Raúl Díaz, Paula López Cuervo, María Miranda, Juan Torres","Paco León, Mariano Peña, Melanie Olivares, Pepe Viyuela",N/A,N/A,N/A,N/A,N/A,N/A,tt3464342,N/A
Mucho Rudy y pocas nueces,2014,N/A,45 min,Comedy,Roberto Monge,"Tatiana Chisleanschi, Raúl Díaz, Leyre Medrano, Aurora Pérez","Paco León, Mariano Peña, Melanie Olivares, Pepe Viyuela",N/A,N/A,N/A,N/A,N/A,N/A,tt3464350,N/A
The Little Flower by the Lake,1974,N/A,45 min,"Action, Drama",Akira Inoue,N/A,Shintarô Katsu,N/A,N/A,N/A,N/A,N/A,N/A,tt3464352,N/A
Chef del mal,2014,N/A,45 min,Comedy,Jesús Rodrigo,"Nando Abad, Rodrigo Martín, Leyre Medrano, Jorge L. del Pino","Paco León, Mariano Peña, Melanie Olivares, Pepe Viyuela",N/A,N/A,N/A,N/A,N/A,N/A,tt3464354,N/A
Suicide Song of Lovers,1974,N/A,45 min,"Action, Drama",Shintarô Katsu,"Seiji Hozikawa (screenplay), Kan Shimozawa","Renji Ishibashi, Shintarô Katsu, Yoshi Katô, Ken Matsudaira",N/A,N/A,N/A,N/A,N/A,N/A,tt3464364,N/A
NCR: Not Criminally Responsible,2013,N/A,99 min,Documentary,John Kastner,John Kastner,N/A,"Canadian documentary film, following the story of Sean Clifton, who stabbed and badly injured a woman in a shopping mall while he was in a delusional state.",English,Canada,1 nomination,7.3,90,tt3464378,N/A
Hacienda de los horrores,2014,N/A,45 min,Comedy,Roberto Monge,"Nando Abad, Libe Ortiz, Fernando Pérez, Nicolás Romero","Paco León, Mariano Peña, Melanie Olivares, Pepe Viyuela",N/A,N/A,N/A,N/A,N/A,N/A,tt3464380,N/A
Traveling Alone,1974,N/A,45 min,"Action, Drama",Kenji Misumi,N/A,"Shintarô Katsu, Ganjirô Nakamura, Akira Nakao, Muga Takewaki",N/A,N/A,N/A,N/A,N/A,N/A,tt3464382,N/A
Azorean Horror Story,2014,N/A,5 min,"Comedy, Crime, Drama",N/A,N/A,"Keven Santos, Jason Santos, Adriana Almeida",,"Portuguese, English","United States, Portugal",N/A,6.3,74,tt3464388,N/A
A Female Boss and Her Wolves,1974,N/A,45 min,"Action, Drama",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,tt3464396,N/A
A Rainbow Over My Homeland,1974,N/A,45 min,"Action, Drama",Akira Inoue,N/A,Shintarô Katsu,N/A,N/A,N/A,N/A,N/A,N/A,tt3464398,N/A
Way of the Yakuza,1974,N/A,45 min,"Action, Drama",Yoshiyuki Kuroda,N/A,"Katsutoshi Atarashi, Akira Hirasawa, Kenji Imai, Shintarô Katsu",N/A,N/A,N/A,N/A,N/A,N/A,tt3464404,N/A
Episode #10.26,2014,N/A,45 min,Comedy,N/A,N/A,"Paco León, Mariano Peña, Melanie Olivares, Pepe Viyuela",N/A,N/A,N/A,N/A,N/A,N/A,tt3464406,N/A
Song of the Father and Son,1974,N/A,45 min,"Action, Drama",Yoshiyuki Kuroda,N/A,"Hideki Hanaoka, Akemi Harada, Yoshio Inaba, Shintarô Katsu",N/A,N/A,N/A,N/A,N/A,N/A,tt3464408,N/A
Close to the Metal,2014,TV-14,43 min,Drama,Johan Renck,"Christopher Cantwell, Christopher C. Rogers, Jonathan Lisco","Lee Pace, Scoot McNairy, Mackenzie Davis","Cameron nearly completes the BIOS; when a crisis threatens the project's future, the entire team is needed to save it.",English,United States,N/A,8.1,867,tt3464414,N/A
Down in Flames: The True Story of Tony Volcano Valenci,2014,N/A,29 min,"Short, Comedy",William J. Stribling,"R.J. Lewis, William J. Stribling","David Adamovich, Lori Argyle, Sarah Blaze","In 2013, a documentary film crew followed world-famous fire eater Tony ""Volcano"" Valenci on his quest to set a world record. This is his story.",English,United States,7 wins & 1 nomination,9.0,38,tt3464420,N/A
El indomable Luismanting,2014,N/A,45 min,Comedy,Roberto Monge,"Raúl Díaz, Libe Ortiz, Fernando Pérez, Nicolás Romero","Paco León, Mariano Peña, Melanie Olivares, Pepe Viyuela",N/A,N/A,N/A,N/A,N/A,N/A,tt3464422,N/A
Episode #10.27,2014,N/A,45 min,Comedy,N/A,N/A,"Paco León, Mariano Peña, Melanie Olivares, Pepe Viyuela",N/A,N/A,N/A,N/A,N/A,N/A,tt3464430,N/A
The Liar's Club,2014,N/A,60 min,Crime,N/A,N/A,"Jack Scollard, Brad Banacka, Laura Downes, Haley Lyn Gilchrist","Two stories feature scheming wives incapable of telling the truth. First, Navy man Cory Voss and his wife Catherina ""Cat"" Voss are a young couple raising two children in Newport News, Virginia. Despite Cory's love and devotion, Cat secretly falls for another man. But betraying her marriage vows is just one angle in Cat's complicated web of lies, and eventually she seeks a more permanent solution to finally end her marriage. Then, Barbara Garcia and her husband Cipriano, are retirees living in Hobart, Indiana. After sharing more than four-decades of marriage, the seniors have weathered most of life's ups and downs together. But when Cipriano is found dead in another state, Barbara becomes a suspect, and investigators learn she has many different versions about what may--or may not--have happened to her husband.",N/A,N/A,N/A,N/A,N/A,tt3464434,N/A
The Coming of Spring,1974,N/A,45 min,"Action, Drama",Kimiyoshi Yasuda,Kan Shimozawa,"Gannosuke Ashiya, Jun Fujikawa, Tatsuo Fujimori, Shintarô Katsu",N/A,N/A,N/A,N/A,N/A,N/A,tt3464440,N/A
Episode #2.16,1976,TV-PG,30 min,Comedy,Nessa Hyams,"Jerry Adelman, Tom Eyen, Peggy Goldman, Lynn Phillips","Louise Lasser, Greg Mullavey, Mary Kay Place, Graham Jarvis","Tom visits Annie's trailer and accepts a dinner invitation from her. Dr. Fermin advises Cathy to sell her unborn baby to a needy, but wealthy, couple. Tom finds Mary's story about Chester's nuclear device difficult to believe.",N/A,N/A,N/A,N/A,N/A,tt3464442,N/A
Boldog világvége,1999,N/A,8 min,"Animation, Short",Sándor Reisenbüchler,N/A,N/A,N/A,"English, Hungarian",Hungary,N/A,N/A,N/A,tt3464448,N/A
Bloody Sisterly Love,2015,Not Rated,90 min,Horror,James Magnum Cook,"Elizabeth Love Black, James Magnum Cook, Desiree Lindsey","Amber Nicole Adkins, Mark Behar, Elizabeth Love Black",Sheriff begins investigation on murders that first look like a copycat from the past and then starts leaning toward his own family being part of a deep dark secret.,English,United States,N/A,5.3,26,tt3464466,N/A
The One Pitch,2013,N/A,N/A,"Animation, Sport",Mitsuyuki Masuhara,"Kenji Konuta, Terajima Yuuji","Nobunaga Shimazaki, Natsuki Hanae, Takahiro Sakurai","Game set. Eijun Sawamura, the pitcher of a novice junior high baseball team, meets with a bitter walk-off loss. However, a scout from Tokyo recognises his potential and invites him to an elite baseball high school.",N/A,N/A,N/A,N/A,38,tt3464476,N/A
