title,year,rated,runtime,genre,director,writer,actors,plot,language,country,awards,imdb_rating,imdb_votes,imdb_id,metascore
Barna Hedenhös: Amerikaresan,1961,N/A,47 min,Animation,Bertil Malmqvist,Bertil Malmqvist,N/A,"The Hedenhös Kids: The Trip to America. The family Hedenhös are tired to stay in the same place. They build a raft and sets off to America. When they approached Urjork (New York) they face a new kind of settlement. Tall tree logs as high rise buildings. They meet with the local population and get to experience a series of wild adventures. Finally, the hop on an aircraft and return home to Sweden.",Swedish,Sweden,N/A,N/A,9,tt6571400,N/A
Dita in Distress,1999,N/A,87 min,Fantasy,Christina Faust,Christina Faust,"Anita Blond, Viva Sex, Vivienne Stacia, Dita Von Teese","An unearthed treasure of Dita's early years as a fetish star, a bondage-themed stylistic homage to the silent film era and classic 1940's-era damsel in distress serials.",English,USA,N/A,N/A,N/A,tt6571498,N/A
The Allins,2017,TV-MA,74 min,"Documentary, Music",Sami Saif,N/A,"Merle Allin, Arleta Baird, GG Allin","In New Hampshire, a legend is buried. GG Allin, the most outrageous singer in rock'n roll history. He was known for defecating on stage, fighting and having sex with the audience. He died a mythological death from a heroin overdose in 1993, aged 37. Directed by the award-winning director Sami Saif, THE ALLINS is a loving and entertaining look at the family of the departed rock singer. Twenty years on from his all too premature passing in 1993, we meet GG's mother Arleta and brother Merle, each of whom in their own personal way has tried to come to terms with GG's death. Arleta tackles her grief by having her son's gravestone removed from the cemetery in New Hampshire. She is tired of watching his fans pay tribute to GG by vandalizing his grave. That is not the son she wants to remember. She wants to remember GG, the man - a loving son and brother. Brother Merle, on the other hand, keeps himself and the myth about the world's most destructive rock'n roll musician going by selling merchandise and by breathing life into their old joint band, Murder Junkies. As the family story unfolds - from an impoverished childhood ruled by a tyrannical, brutal father to an adult life marked by a complete lack of boundaries, which in GG's case ended in drugs, violence and prison - Arleta and Merle try to find themselves and their common past.",English,Denmark,1 win,7.1,414,tt6571500,N/A
Jibon Nouka,1981,N/A,150 min,Drama,Sohel Rana,"Sohel Rana, Habibul Hasan, Al Masud","Sohel Rana, Suchorita, Kamal Parvez",N/A,Bengali,Bangladesh,N/A,N/A,N/A,tt6571514,N/A
Feng kuang xi li ya,2016,N/A,60 min,Sci-Fi,Lei Lu,"Chong Chen, Lei Lu, Huanhuan Yu","Quan Gu, Da Li, Yongqi Liu","Mad Shelia is about a female bounty hunter who wanders the desert disguised as a man then goes on a wild chase across a desert to save a group of virgins from being sold to leather-clad, goggle-wearing warlords.","Mandarin, English",China,N/A,N/A,7,tt6571522,N/A
Joe,2017,N/A,57 min,"Crime, Drama, Mystery",Glendyn Ivin,"Elliot Perlman, Jacquelin Perske","Alex Dimitriades, Xavier Samuel, Leeanna Walsman",Joe discovers his son Sam has been taken from his school grounds but once Sam is recovered in the home of an ex-schoolteacher the mystery only deepens.,English,Australia,N/A,N/A,49,tt6571532,N/A
Alex,2017,N/A,55 min,"Crime, Drama, Mystery",Glendyn Ivin,"Elliot Perlman, Jacquelin Perske","Hugo Weaving, Xavier Samuel, Alex Dimitriades","Alex risks an unusually close bond with Simon in the need to defend his client and understand why Simon took Sam. He is deeply affected by Simon's unwavering romanticism, which hits close to home.",English,Australia,N/A,N/A,41,tt6571534,N/A
Angela,2017,N/A,55 min,"Crime, Drama, Mystery",Matthew Saville,"Marieke Hardy, Elliot Perlman","Andrea Demetriades, Xavier Samuel, Alex Dimitriades","Driven by unrequited love for Simon, Angela escalates matters in her attempts to help him. Police threaten to expose her identity, putting both her professional and family life in jeopardy.",English,Australia,N/A,N/A,35,tt6571538,N/A
Mitch,2017,N/A,57 min,"Crime, Drama, Mystery",Matthew Saville,"Jonathan Gavin, Elliot Perlman","Anthony Hayes, Xavier Samuel, Alex Dimitriades","Mitch becomes suspicious of Joe's role in events after seeing Joe use the kidnapping to further a business deal. As resentment builds, Mitch joins Angela in an elaborate attempt to uncover the truth.",English,Australia,N/A,N/A,36,tt6571540,N/A
Gina,2017,N/A,56 min,"Crime, Drama, Mystery",Ana Kokkinos,"Elliot Perlman, Jacquelin Perske","Susie Porter, Xavier Samuel, Alex Dimitriades","Gina comes to realise the importance of a high profile case such as Simon's for her career. However, her relationship with Alex is tested when his over investment in Simon's case threatens the defense of her client.",English,Australia,N/A,N/A,34,tt6571542,N/A
Anna,2017,N/A,57 min,"Crime, Drama, Mystery",Ana Kokkinos,"Elliot Perlman, Jacquelin Perske","Leeanna Walsman, Xavier Samuel, Alex Dimitriades",Feeling the weight of her testimony during Simon's trial Anna wrestles with her conscience over the right course of action.,English,Australia,N/A,N/A,32,tt6571546,N/A
The White Tiger,2021,R,125 min,"Crime, Drama",Ramin Bahrani,"Ramin Bahrani, Aravind Adiga","Adarsh Gourav, Rajkummar Rao, Priyanka Chopra Jonas","Balram Halwai (Adarsh Gourav) narrates his epic and darkly humorous rise from poor villager to successful entrepreneur in modern India. Cunning and ambitious, our young hero jockeys his way into becoming a driver for Ashok (Rajkumar Rao) and Pinky (Priyanka Chopra-Jonas), who have just returned from America. Society has trained Balram to be one thing - a servant - so he makes himself indispensable to his rich masters. But after a night of betrayal, he realizes the corrupt lengths they will go to trap him and save themselves. On the verge of losing everything, Balram rebels against a rigged and unequal system to rise up and become a new kind of master.","Hindi, English","India, United States",Nominated for 1 Oscar. 7 wins & 17 nominations total,7.1,"67,626",tt6571548,76
Sakka Bahu Pakka Vahir,2008,N/A,157 min,Family,Pitambar Kale,N/A,"Sadashiv Amrapurkar, Ravindra Berde, Ramesh Bhatkar",Two loving brothers live happily. The elder one gets married he gets a loving wife and younger one gets a loving sister in law in his older brother's wife after the younger brother gets married one of their uncles try to create crack in their relationship.The two brothers are drawn apart and don't see eye to eye but when the younger brother and his wife realize their mistake its too late.,Marathi,India,N/A,N/A,5,tt6571584,N/A
Khalaghar,2016,N/A,N/A,Romance,Raj Mukherjee,Biswanath Mukhopadhyay,"Bijoy Anan, Pallavi Chatterjee, Krishnokishore Mukherjee",,Bengali,India,N/A,7.0,5,tt6571586,N/A
Nutri Ventures,2013–2016,TV-Y7,24 min,"Animation, Adventure",N/A,N/A,Eden Gamliel,"Theo, Lena, Ben, Nina and their Guga friends have the exciting mission of discovering the food group kingdoms and returning nutritious food to their city where no food exists under the rule of super villain Alex Grand.",English,Portugal,N/A,8.3,69,tt6571588,N/A
Hell Is Empty and All the Devils Are Here,2017,TV-14,42 min,Drama,Tom Verica,"Heather Mitchell, Curtis Kheel, Melinda Taub","Grant Bowler, Wade Briggs, Torrance Coombs","An argument between Lord Montague and Lord Capulet leads to a senseless act of violence that makes tensions between the two houses run dangerously high. Meanwhile, Rosaline finds herself in a compromising situation when her fate is in the hands of an unsuspecting person.",English,N/A,N/A,N/A,157,tt6571624,N/A
Seven Foxes,1985,N/A,77 min,"Action, Adventure, Comedy",Yen-Ping Chu,Li Fu,"Brigitte Lin, Sally Yeh, Tung-Shing Yee","Billionaire Suen falls seriously ill, he hopes to find his only son who has been missing for twenty years to inherit his fortune. Meanwhile, he tells his butlers to find a killer, to kill him when he is joyful, so that he won't suffer.","Cantonese, Mandarin",Taiwan,N/A,6.0,15,tt6571630,N/A
Wonderland,2017,N/A,92 min,"Comedy, Drama",Inari Niemi,Inari Niemi,"Milka Ahlroth, Anna Paavilainen, Mari Rantasila","Helena's husband has gone off with a younger woman. Christmas is coming, life is slow and nothing is as it used to be. Helena is getting anxious about spending Christmas alone. Her best friend invites her to spend Christmas on a farm - only place she can afford.",Finnish,Finland,4 nominations,6.1,509,tt6571636,N/A
Wherever It Leads,2018,TV-MA,55 min,"Biography, Crime, Drama",Anthony Hemingway,"Kyle Long, Greg Kading","Josh Duhamel, Bokeem Woodbine, Wavyy Jonez","Detective Russell Poole launched the first major investigation into the murder of The Notorious B.I.G. Ten years later, Detective Greg Kading starts investigating the still open murder case.",N/A,N/A,N/A,8.0,427,tt6571666,N/A
Negative Numbers,2019,N/A,110 min,Drama,Uta Beria,Uta Beria,"Sandro Kalandadze, Viktor Barbakadze, Tedo Bekhauri","Story of a juvenile detention center in Tbilisi where two ex-professional rugby players took up the challenge to help these young offenders by bringing rugby into the center. While training the young inmates, they wrote down their stories, which inspired the film.",Georgian,"Georgia, France, Italy",N/A,7.2,223,tt6571674,N/A
Vive La Hecks,2017,TV-PG,21 min,"Comedy, Family",Lee Shallat Chemel,"DeAnn Heline, Eileen Heisler, Tim Hobert","Patricia Heaton, Neil Flynn, Charlie McDermott","Axl returns home from his summer trip to Europe, sporting a man-bun and embracing a new, chill European outlook on life.",English,N/A,N/A,N/A,297,tt6571678,N/A
The Hotel,2017,TV-14,21 min,Comedy,Richie Keen,"Dave Chernin, John Chernin, Harper Dill","Kaitlin Olson, Sofia Black-D'Elia, Thomas Barbusca","Due to excessive spending, Mickey and the kids are forced out of the hotel where they've been temporarily residing.",English,N/A,N/A,N/A,309,tt6571680,N/A
Bondhu Amar,1992,N/A,N/A,Drama,Awkat Hossain,"Joseph Satabdi, Awkat Hossain","Farooq, Rozina, Zafar Iqbal",N/A,Bengali,Bangladesh,N/A,N/A,10,tt6571684,N/A
Barber Shop,2017–,N/A,26 min,Documentary,N/A,N/A,N/A,"We meet 6 populations in transition via the microcosm of the local barber shop: in Rio de Janeiro, barber Pedro picks teenagers from the street to teach them a profession. The inhabitants of Clacton-on-Sea reflect on post-Brexit society. In South Africa, post Mandela era, the white middle class is degrading to poverty. Detroit's young and old inhabitants, each in their own way, have learned to overcome the city's bankruptcy. The Sahrawi refugees question the fight for their land. In India, hairdresser Soniya helps her clients to fight for women's rights. In every episode, a population finds itself on the verge of change and a barber plays his role. As opinion maker, as confessor, as story collector, as society barometer. Gradually, Barber Shop measures the state of our world, offering dialogue and human resilience as a hopeful perspective for the future.","English, Portuguese, Hindi, Hassanya",Belgium,2 wins,7.6,14,tt6571704,N/A
Chotyry lysty fanery,1992,N/A,80 min,Crime,Ivan Gavrilyuk,Yevgeni Kozlovsky,"Tetyana Bashtanova, Borislav Brondukov, Ivan Gavrilyuk, Saido Kurbanov",N/A,"Russian, Ukrainian",Ukraine,N/A,N/A,N/A,tt6571730,N/A
Ai nostri,2017,N/A,45 min,Comedy,N/A,N/A,"Teodor Corban, Marius Damian, Marin Grigore","Two completely different families, Ciorba and Ghica, have a single thing in common, which, unfortunately, they can't avoid: the love between their kids. The two children from the families, Irina and Horatiu, fall in love and they decide to take the big step: marriage. Although the interests of the two families have no common point, the young lovers are convinced that this will not be an obstacle to happiness. A large family: Ai nostri (2017)",Romanian,Romania,N/A,7.9,87,tt6571742,N/A
"Mi-figue, mi-raisin",2017,N/A,53 min,"Crime, Drama",Nicolas Guicheteau,"Valérie Tong-Cuong, Marie Vinoy, Marie-Alice Gadéa","Isabelle Nanty, Lucien Jean-Baptiste, Aurélien Wiik",Munch defends a transgender woman charged with murdering a colleague.,French,N/A,N/A,N/A,10,tt6571792,N/A
Dernière danse,2017,N/A,51 min,"Crime, Drama",Nicolas Guicheteau,"Valérie Tong-Cuong, Marie Vinoy, Marie-Alice Gadéa","Isabelle Nanty, Lucien Jean-Baptiste, Aurélien Wiik",Munch defends a cabaret dancer charged with murdering her boss.,French,N/A,N/A,N/A,10,tt6571798,N/A
Ultime recours,2017,N/A,51 min,"Crime, Drama",Nicolas Guicheteau,"Valérie Tong-Cuong, Marie Vinoy, Marie-Alice Gadéa","Isabelle Nanty, Lucien Jean-Baptiste, Aurélien Wiik","A teenager asks Mucnh for help when her mother's case is reopened, 4 years after she has been convicted of murder.",French,N/A,N/A,N/A,10,tt6571830,N/A
Episode #1.1,2017,N/A,42 min,"Crime, Drama","Arne Berggren, Margret Bergheim","Arne Berggren, Kristine Berg","Espen Reboli Bjerke, Ingeborg Raustøl, Dennis Storhøi","A little girl who plays in and around Djupelv finds the remains of a body. The family won't be involved in anything and tip off the police anonymously, but later that day, the girl runs off from home and disappears mysteriously.",Norwegian,Norway,N/A,N/A,49,tt6571914,N/A
Episode #1.2,2017,N/A,43 min,"Crime, Drama","Arne Berggren, Margret Bergheim","Arne Berggren, Kristine Berg","Espen Reboli Bjerke, Ingeborg Raustøl, Dennis Storhøi","In spite of warnings, Thomas begins investigating Silja's death, revealing a seemingly abandoned sawmill that conceals macabre secrets.",Norwegian,Norway,N/A,N/A,31,tt6571948,N/A
Episode #1.3,2017,TV-MA,42 min,"Crime, Drama","Arne Berggren, Margret Bergheim","Arne Berggren, Kristine Berg","Espen Reboli Bjerke, Ingeborg Raustøl, Dennis Storhøi","During an arrest, a suspected man is shot and killed by a recruit before the police got to question him. The newspaper puts it on the cover, but Mia grabs completely new information that turns the case on its head.",Norwegian,Norway,N/A,N/A,34,tt6571950,N/A
Episode #1.4,2017,TV-MA,42 min,"Crime, Drama","Arne Berggren, Margret Bergheim","Arne Berggren, Kristine Berg","Espen Reboli Bjerke, Ingeborg Raustøl, Dennis Storhøi","Several traces point to Thomas' own family, but some are obsessed with preventing him from revealing the truth and stabbing sticks in the reels for investigation.",Norwegian,Norway,N/A,N/A,33,tt6571954,N/A
Episode #1.5,2017,TV-MA,42 min,"Crime, Drama","Arne Berggren, Margret Bergheim","Arne Berggren, Kristine Berg","Espen Reboli Bjerke, Ingeborg Raustøl, Dennis Storhøi",Thomas and Mia reveal that more in the police and in the armed forces are concealing a great scandal from the cold war. They escape the village with special soldiers in their heels - deciding to go across to Russia to reveal the w...,Norwegian,Norway,N/A,N/A,32,tt6571956,N/A
Episode #1.6,2017,N/A,42 min,"Crime, Drama","Arne Berggren, Margret Bergheim","Arne Berggren, Kristine Berg","Espen Reboli Bjerke, Ingeborg Raustøl, Dennis Storhøi","Mia and Thomas have fled from the village, and are on their way to Russia to find the infamous double agent. But they are being chased and the situation becomes extremely dramatic.",Norwegian,Norway,N/A,N/A,29,tt6571960,N/A
Episode #1.7,2017,TV-MA,43 min,"Crime, Drama","Arne Berggren, Margret Bergheim","Arne Berggren, Kristine Berg","Espen Reboli Bjerke, Ingeborg Raustøl, Dennis Storhøi","Thomas and Mia have crossed the border with Russia, a conversation with a retired agent sheds new light on the truth about Thomas's family.",Norwegian,Norway,N/A,N/A,31,tt6571964,N/A
Episode #1.8,2017,TV-MA,42 min,"Crime, Drama","Arne Berggren, Margret Bergheim","Arne Berggren, Kristine Berg","Espen Reboli Bjerke, Ingeborg Raustøl, Dennis Storhøi","The mystery around Silja's death is cleared up, high on the mountain lies the solution - a horrible secret The Armed Forces have tried to cover all the years.","Norwegian, English",Norway,N/A,N/A,34,tt6571966,N/A
Dans les murs,2017,N/A,49 min,"Action, Crime, Drama","Elsa Bennett, Hippolyte Dard","Christophe Carmona (original idea), Hervé Korian (original idea), Hervé Korian (creator), Marine Ruimi (story), Tigran Rosine (story), Delinda Jacobs (story), Delinda Jacobs (teleplay)","Thomas Jouannet, Alexis Loret, Ingrid Donnadieu, Sara Mortensen",N/A,French,France,N/A,7.5,6,tt6571990,N/A
Boro the Caterpillar,2018,N/A,14 min,"Animation, Short, Adventure",Hayao Miyazaki,Hayao Miyazaki,Tamori,"Just before dawn, Boro the Caterpillar hatched from an egg among patches of scrub grass. Looking around for the first time, he noticed the brilliance of the morning sun and a deliciousness in the air. Boro lowered himself down to the ground from the borogiku, groundsel, and stepped out into the world of caterpillars and caterpillars' enemies.",Japanese,Japan,N/A,8.0,268,tt6572002,N/A
