title,year,rated,runtime,genre,director,writer,actors,plot,language,country,awards,imdb_rating,imdb_votes,imdb_id,metascore
Shrimp and Glitz,2018,TV-G,42 min,"Game-Show, Reality-TV",N/A,N/A,"Tyler Florence, Michelle Gautier, Marley Vanderbrook","Tyler Florence welcomes the teams to Las Vegas and gives them a challenge using one of the most popular items on Vegas menus: shrimp. Each truck must create their own ultimate shrimp dish to sell on Fremont Street, and the team th...",N/A,N/A,N/A,N/A,7,tt8589994,N/A
Chapter Forty-Nine: Fire Walk with Me,2019,TV-14,42 min,"Crime, Drama, Mystery",Marisol Adler,"Roberto Aguirre-Sacasa, Aaron Allen, Britta Lundin","K.J. Apa, Lili Reinhart, Camila Mendes","Archie befriends a young runaway, and revisits a piece of his past; Veronica leans into risk at La Bonne Nuit; Jughead works to unite the Serpents.",English,United States,N/A,6.9,1136,tt8589998,N/A
An Oasis in the Desert,2018,TV-G,42 min,"Game-Show, Reality-TV",N/A,N/A,"Tyler Florence, Steven Crowley, Ed Gallagher",The trucks travel to Phoenix and meet Tyler Florence at a Sonic Drive-In for a blind taste test and original savory dish challenge inspired by Sonic's signature drinks. One team member is left operating his truck solo when his tea...,N/A,N/A,N/A,N/A,8,tt8590000,N/A
Bordertown Boom,2018,TV-G,42 min,"Game-Show, Reality-TV",N/A,N/A,"Tyler Florence, Ed Gallagher, Christine Hurley","The trucks roll into the Old West town of Yuma, Ariz., and head to the historic Yuma Territorial Prison, which used to house prisoners from all over the Wild West. Tyler Florence gives the teams a relay challenge involving articho...",N/A,N/A,N/A,N/A,8,tt8590002,N/A
First Dates,2018,TV-G,42 min,"Game-Show, Reality-TV",N/A,N/A,"Tyler Florence, Sharon Shvarzman, Kevin Pettice","The final three teams head to the Coachella Valley in Southern California, where thousands of country music fans will soon arrive for a massive festival. Tyler Florence educates the teams on Medjool dates, which are grown in the a...",N/A,N/A,N/A,N/A,6,tt8590004,N/A
Episode #1.21,2018,N/A,N/A,Reality-TV,"Marty Denholm, Peter Leeson, Hayley MacFarlane",Matt Lovkis,"Erin Barnett, Teddy Briggs, Grant Crapp",N/A,N/A,N/A,N/A,N/A,11,tt8590006,N/A
Chapter Fifty: American Dreams,2019,TV-14,42 min,"Crime, Drama, Mystery",Gabriel Correa,"Roberto Aguirre-Sacasa, Britta Lundin, Brian E. Paterson","K.J. Apa, Lili Reinhart, Camila Mendes",Jughead questions his mom's motives for returning; Archie recruits the gang for a G&amp;G mission.,English,United States,N/A,N/A,1154,tt8590008,N/A
Episode #1.22,2018,N/A,N/A,Reality-TV,"Marty Denholm, Peter Leeson, Hayley MacFarlane",Matt Lovkis,"Erin Barnett, Teddy Briggs, Grant Crapp","Love Island involves a group of contestants, referred to as Islanders, living in isolation from the outside world in a villa in Mallorca, Spain, constantly under video surveillance. To survive in the villa the Islanders must be co...",English,Australia,N/A,N/A,12,tt8590010,N/A
Episode #1.23,2018,N/A,N/A,Reality-TV,"Marty Denholm, Peter Leeson, Hayley MacFarlane",Matt Lovkis,"Erin Barnett, Teddy Briggs, Grant Crapp",N/A,English,Australia,N/A,N/A,12,tt8590012,N/A
Chapter Fifty-One: Big Fun,2019,TV-14,42 min,"Crime, Drama, Mystery",Maggie Kiley,"Roberto Aguirre-Sacasa, Tessa Williams, Britta Lundin","K.J. Apa, Lili Reinhart, Camila Mendes",Rehearsals for the Heathers musical gets underway; Veronica learns some devastating news; Jughead makes a surprising move against Gladys.,English,United States,N/A,4.2,2680,tt8590014,N/A
Episode #1.24,2018,TV-MA,N/A,Reality-TV,"Marty Denholm, Peter Leeson, Hayley MacFarlane",Matt Lovkis,"Erin Barnett, Teddy Briggs, Grant Crapp","Love Island involves a group of contestants, referred to as Islanders, living in isolation from the outside world in a villa in Mallorca, Spain, constantly under video surveillance. To survive in the villa the Islanders must be co...",English,N/A,N/A,N/A,11,tt8590016,N/A
Episode #1.25,2018,N/A,N/A,Reality-TV,"Marty Denholm, Peter Leeson, Hayley MacFarlane",Matt Lovkis,"Erin Barnett, Teddy Briggs, Grant Crapp",N/A,N/A,N/A,N/A,N/A,10,tt8590018,N/A
Chapter Fifty-Two: The Raid,2019,TV-14,42 min,"Crime, Drama, Mystery",Pamela Romanowsky,"Roberto Aguirre-Sacasa, Greg Murray, Ace Hasan","K.J. Apa, Lili Reinhart, Camila Mendes",Betty and Cheryl infiltrate The Farm; Archie reconnects with old friends; Jughead attempts to put a stop to Riverdale's drug trade.,English,United States,N/A,7.1,1056,tt8590024,N/A
Chapter Fifty-Three: Jawbreaker,2019,TV-14,42 min,"Crime, Drama, Mystery",Gabriel Correa,"Roberto Aguirre-Sacasa, Brian E. Paterson, Arabella Anderson","K.J. Apa, Lili Reinhart, Camila Mendes",Betty dives deeper into Edgar's mysterious power; Archie and Veronica team up for a high-stakes fight; Jughead investigates a gruesome murder.,English,United States,N/A,7.2,1090,tt8590026,N/A
Chapter Fifty-Four: Fear the Reaper,2019,TV-14,42 min,"Crime, Drama, Mystery",Alexandra La Roche,"Roberto Aguirre-Sacasa, Janine Salinas Schoenberg, Will Ewing","KJ Apa, Lili Reinhart, Camila Mendes",The Joneses engage in a gripping journey; Archie faces criminal consequences; Betty unpacks a string of shocking revelations about Evelyn.,English,United States,N/A,7.2,1128,tt8590030,N/A
Chapter Fifty-Five: Prom Night,2019,TV-14,41 min,"Crime, Drama, Mystery",David Katzenberg,"Roberto Aguirre-Sacasa, Britta Lundin, Devon Turner","K.J. Apa, Lili Reinhart, Camila Mendes",Mary grows concerned by Archie's boxing desire; Jughead and Betty's plan to confront the Gargoyle King takes an unexpected turn.,English,United States,N/A,N/A,1122,tt8590032,N/A
Chapter Fifty-Six: The Dark Secret of Harvest House,2019,TV-14,42 min,"Crime, Drama, Mystery",Rob Seidenglanz,"Roberto Aguirre-Sacasa, Cristine Chambers, James DeWille","K.J. Apa, Lili Reinhart, Camila Mendes",Veronica stages an elaborate plan; Betty makes a chilling discovery; Jughead finds himself one step closer to unmasking the Gargoyle King.,English,United States,N/A,8.1,1242,tt8590036,N/A
Chapter Fifty-Seven: Survive the Night,2019,TV-14,42 min,"Crime, Drama, Mystery",Rachel Talalay,"Roberto Aguirre-Sacasa, Michael Grassi, Britta Lundin","K.J. Apa, Lili Reinhart, Camila Mendes","After receiving mysterious invitations, the gang band together to confront the evils of their past once and for all; Edgar makes a chilling announcement.",English,United States,N/A,8.1,1535,tt8590040,N/A
Five Days in August,2018,N/A,68 min,Documentary,Nick Ruff,N/A,N/A,"""Five Days in August"" is a feature documentary directed by four-time Emmy® Nominated filmmaker Nick Ruff. The film follows two teams competing in the 44th annual White Marlin Open, the world's largest and richest billfish tournament. With a total of 353 boats battling for an unprecedented $4.9 million in prize money, the stakes couldn't be higher. For these fisherman, it's all on the line.",English,United States,N/A,7.5,12,tt8590046,N/A
Parallels,2022,TV-14,1 min,"Adventure, Fantasy, Mystery",N/A,N/A,"Thomas Chomel, Omar Mebrouk, Naidra Ayadi","The lives of the four friends Bilal, Romane, Samuel and Victor are completely turned upside down when a mysterious event ensures that they are torn from their world and that each of them finds themselves in a different parallel world. Each of the four do everything possible to understand what exactly happened and look for a way to return to their original homeworld.",French,France,N/A,7.0,"2,437",tt8590080,N/A
ultravoKal,2018,N/A,94 min,"Drama, Western",Christophe Karabache,Christophe Karabache,"Angelo Aybar, Stevens Fay, Claudia Fortunato","While on the run, Erwan, a young defector, meets Celia, a lost soul who joins him in his getaway. They are both trailed by an old man, Institoris, sent by the system to track them down and seize them, dead or alive.",French,"France, Belgium",16 wins & 7 nominations,6.4,11,tt8590114,N/A
Wow Girls,2011–,N/A,N/A,Adult,N/A,N/A,"Abbie, Nancy Ace, Sybil","Gorgeous young girls play with themselves, with their girlfriends or with their boyfriends in glamorous settings.",English,United States,N/A,6.3,22,tt8590126,N/A
Tasteless,2018,Not Rated,57 min,"Documentary, Comedy","Jeff Cerulli, Matt Ritter",N/A,"Ashton Applewhite, Michael Barron, Jordan Carlos",She changed comedy by accident,English,United States,N/A,N/A,11,tt8590136,N/A
Issue #101: How Do You Raise a Superhero?,2019,TV-PG,43 min,"Drama, Sci-Fi",Seith Mann,"Carol Barbee, Dennis Liu, Kimberly Ndombe","Alisha Wainwright, Ja'Siah Young, Jazmyn Simon","Widowed mom Nicole struggles to raise her only child Dion, not knowing the second-grader possesses powers beyond anyone's comprehension.",English,United States,N/A,7.2,625,tt8590174,N/A
The Manager,2020,TV-14,31 min,"Comedy, Drama",Deepa Mehta,"Lee Eisenberg, Emily V. Gordon, Kumail Nanjiani","Suraj Sharma, Ishan Gandhi, Eshan Inamdar","When his parents are deported, 12-year-old Kabir is left to run the family's motel.",N/A,N/A,N/A,7.7,564,tt8590194,N/A
Fire Knows Nothing of Mercy,2018,TV-MA,52 min,"Action, Drama, Mystery",Christoph Schrewe,"Olen Steinhauer, Jill E. Blotevogel, Zach Craley","Richard Armitage, Leland Orser, Keke Palmer","Berlin Station follows up on the evidence Kirsch brought home from his mission, crystallizing their theory about a possible upcoming invasion.",English,"United States, Germany",N/A,N/A,274,tt8590216,N/A
Many Moon's Strife,2020,N/A,N/A,"Drama, Fantasy",Rafiya Williams,"Qutaibah Alkhateeb, Rafiya Williams","Megan Purvis, Joseph Tremain, Lauren Shotton, Harry Wight","Many Moon's Strife is a fantasy drama which tells the story of a young woman who is coping with the loss of her friend to suicide. After discovering a way to go back in time, she resolves ...",English,UK,N/A,N/A,N/A,tt8590218,N/A
Monster Mountain Trains,2018,TV-PG,42 min,"Documentary, History",N/A,N/A,Mike Bratton,"The world's toughest trains have conquered the deadly heights of our tallest mountains, and were made possible by cutting-edge railroads engineered to make impossible climbs and brave extreme weather.",N/A,N/A,N/A,N/A,5,tt8590230,N/A
Stacja bezsennosc,1974,N/A,38 min,"Drama, Sci-Fi",Piotr Wojciechowski,Piotr Wojciechowski,"Hanna Stankówna, Edward Kusztal, Marek Walczewski",N/A,Polish,Poland,N/A,4.6,19,tt8590234,N/A
Pepsi 'Big Slam' Commercial,2001,N/A,N/A,Short,Joe Pytka,N/A,"Ken Griffey Jr., Sammy Sosa",N/A,English,United States,N/A,N/A,N/A,tt8590248,N/A
Every Mayflower Has Its Thorn,2018,TV-14,43 min,Reality-TV,N/A,N/A,"Carole Radziwill, Dorinda Medley, Ramona Singer","Luann is out of rehab and the ladies whisk her away for a spa weekend in Connecticut. The relaxation doesn't last long as Luann discovers that Ramona tried to get an invite to Tom's New Year's Eve party. Meanwhile, Dorinda and Son...",N/A,N/A,N/A,N/A,16,tt8590258,N/A
Babies Behind Bars,2018–,N/A,N/A,Reality-TV,N/A,N/A,N/A,"Imprisoned mothers are given the unique opportunity to raise their babies behind bars. But rules are strict, and one slip-up can take it all away.",English,United Kingdom,N/A,7.2,8,tt8590316,N/A
A Blind Alley,2018,N/A,28 min,"Short, Drama, Romance",Suyeon Oh,N/A,N/A,N/A,Korean,South Korea,N/A,N/A,N/A,tt8590346,N/A
I Catfished My Kid,2017,N/A,18 min,"Short, Reality-TV",Jeffrey A. Fisher,N/A,Elliott Morgan,"Host Elliot Morgan helps two sets of parents uncover just how alarming their daughters' online behavior is, and together they catfish the girls to open their eyes and save their lives.",English,United States,N/A,2.8,20,tt8590390,N/A
Days of Harmony,2016,N/A,N/A,Short,Ryan Little,N/A,N/A,"The film depicts Joseph and Emma Smith's faith despite adversity and persecution, Joseph beginning the translation of the Book of Mormon, the loss of 116 pages of the translation manuscript, Oliver Cowdery's arrival and work as a scribe, and the restoration of the Aaronic and Melchizedek Priesthoods.",English,United States,1 win,7.6,7,tt8590414,N/A
A Day for the Eternities,2016,N/A,N/A,Short,Ryan Little,N/A,N/A,"A Day for the Eternities tells about events surrounding the restoration of the gospel of Jesus Christ that took place in the 1830s at the Peter Whitmer farm in Fayette New York. The film depicts Joseph Smith completing the translation of the Book of Mormon, the experiences of the witnesses of the Book of Mormon, and the organization of the restored Church of Jesus Christ.",English,United States,1 win,N/A,N/A,tt8590434,N/A
NXT Championship,2018,N/A,59 min,"Action, Sport",N/A,N/A,"Shayna Andrea Baszler, Tyler Bate, Bianca Blair","From Full Sail Live at Full Sail University in Winter Park, Florida U.S.A. it's WWE NXT Champion Aleister Black vs. Tommaso Ciampa; WWE NXT North American Champion Adam Cole of The Undisputed ERA vs. Sean Maluta; and more. (#449)",N/A,N/A,N/A,N/A,15,tt8590446,N/A
You'll Only Have Each Other,2018,N/A,17 min,"Short, Drama",Alison-Eve Hammersley,"Alison-Eve Hammersley, Samantha Silvay","Amelia Rose Blaire, Bryan Dechart, Jennifer Toffel","After the death of her mother, a disconnected daughter must face the strange and horrible manifestations of her guilt.",English,United States,4 wins & 17 nominations,6.0,49,tt8590472,N/A
MILF Lessons,2004–,N/A,N/A,Adult,N/A,N/A,"Preston Parker, Alex Gonz, Jarrod Steed",N/A,English,United States,N/A,N/A,N/A,tt8590474,N/A
"Citation Needed, from the Technical Difficulties",2014–2018,N/A,16 min,"Comedy, Game-Show, Talk-Show",N/A,N/A,"Tom Scott, Gary Brannan, Chris Joel","Tom Scott quizzes three of his friends from Yorkshire on a randomly selected article from everybody's favourite reliable source of information, Wikipedia.",English,United Kingdom,N/A,9.3,41,tt8590476,N/A
The Alderson Murder,2020,N/A,21 min,Short,Jennesia Pedri,Jennesia Pedri,"Stefanie Bartlett, Sage Brocklebank, Eric Keenleyside",Elsie Alderson's inept crime falls apart due to her lover's incompetence and her husband's stubborn will to live.,English,Canada,N/A,N/A,5,tt8590504,N/A
SexArt,2012–,N/A,N/A,"Adult, Romance",N/A,N/A,"Nick Ross, Max Dior, Ricky Rascal",Gorgeous girls explore their most intimate moments and share there insights into a healthy sexual relationship.,N/A,United States,N/A,5.9,46,tt8590506,N/A
Feeding Frenzy,2018,TV-14,41 min,"Adventure, Game-Show, Horror",N/A,N/A,"Dustin Campbell, Kaila Cumings, Sarah Danser","XL All-Star Matt Wright seeks redemption as he takes on the brutal challenges of surviving Africa by himself. After more than 20 days alone, Matt begins a search for the other XL survivalists.",N/A,N/A,N/A,N/A,19,tt8590510,N/A
Savage Journey,2018,TV-14,41 min,"Adventure, Reality-TV",N/A,N/A,"Matt Wright, Michael Brown","XL All-Star Matt Wright seeks redemption as he takes on the brutal challenges of surviving Africa by himself. After more than 20 days alone, Matt begins a search for the other XL survivalists.",N/A,N/A,N/A,N/A,6,tt8590518,N/A
Faith Under Fire,2020,Not Rated,88 min,Drama,Joel Paul Reisig,"Gary Wayne Allison, Joel Paul Reisig","Nick Vlassopoulos, Tenley Kellogg, Dean Cain","Fireman Tom Hatcher is at the end of his rope. He saves lives but couldn't save his wife from cancer. Now his daughter faces the same battle. From an unlikely friend, Tom is challenged to face grief and embrace faith in his darkest hours.",English,United States,N/A,3.3,437,tt8590528,N/A
