title,year,rated,runtime,genre,director,writer,actors,plot,language,country,awards,imdb_rating,imdb_votes,imdb_id,metascore
The Dead,2019,TV-MA,57 min,"Crime, Drama",David Hollander,"Ann Biderman, David Hollander, Karl Taro Greenfeld","Liev Schreiber, Eddie Marsan, Dash Mihok",Ray settles his final scores and revisits the past with his father. The Donovans clean up their mess. Smitty gets a crash course in what it means to be a part of the family.,English,United States,N/A,9.0,1089,tt7549600,N/A
Film o Filmu: Lepa Sela Lepo Gore,1996,N/A,N/A,"Documentary, Short",Srdjan Dragojevic,N/A,"Dragan Bjelogrlic, Vanja Bulic, Srdjan Dragojevic",N/A,N/A,Federal Republic of Yugoslavia,N/A,N/A,19,tt7549610,N/A
Bernie The Dolphin,2018,G,88 min,"Adventure, Comedy, Family",Kirk Harris,"Terri Emerson, Marty Poole, Tony Armer","Lola Sultan, Logan Allen, Kevin Sorbo","Set in St. Augustine, Florida, 'Bernie the Dolphin' is a family adventure about a brother and sister who befriend a badly sunburned dolphin separated from his family and uncover a secret plan that could destroy the beach and their new friend's home. The kids must devise a clever plan to stop the bad guys, protect the sea life, and, most importantly, save their best friend, Bernie.",English,Canada,N/A,4.7,"1,229",tt7549618,N/A
Redemption,2018,TV-MA,58 min,Drama,Jake Polonsky,"Brian Koppelman, David Levien, Andrew Ross Sorkin","Paul Giamatti, Damian Lewis, Maggie Siff",Axe explores an unappealing investment at a desperate moment. Taylor makes a personal compromise for business. Chuck suspects a major foe may be on to his scheme. Wendy advises an Axe Capper to make bold moves.,"English, Russian",United States,N/A,8.1,1003,tt7549638,N/A
Kompenso,2018,TV-MA,58 min,Drama,Jessica Yu,"Brian Koppelman, David Levien, Andrew Ross Sorkin","Paul Giamatti, Damian Lewis, Maggie Siff","Axe determines his employees' worth at the year-end ""comp"" meetings. Chuck advances a dangerous plan, but is distracted by a friend in need of help. Taylor and Axe argue over Taylor's place and worth at the firm.","English, Esperanto",United States,N/A,N/A,999,tt7549642,N/A
Maniac Farmer,2018,N/A,71 min,"Comedy, Horror, Thriller",Matthew Williams,Matthew Williams,"Jake Roark, Tyler Caldwell, Jeremy Snead","A group of street punks led by the murderous Blasphemous Rex meet their match when they choose to terrorize a seemingly helpless farmer who ends up turning the tides on the group, and the hunters become the hunted.",English,United States,1 win,3.2,122,tt7549644,N/A
The Wrong Maria Gonzalez,2018,TV-MA,55 min,Drama,Noah Emmerich,"Brian Koppelman, David Levien, Andrew Ross Sorkin","Paul Giamatti, Damian Lewis, Maggie Siff",Chuck tries to cash in a favor owed to him by an honorable judge. Axe orchestrates creative new avenues for conducting trades. Wendy helps Taylor weather their first major crisis. Connerty continues chasing down Ice Juice leads.,"English, Spanish",United States,N/A,N/A,1074,tt7549654,N/A
The Darkening Dinner Table,2017,TV-14,N/A,"Animation, Comedy, Drama","Hiroyuki Okuno, Yoshitomo Yonetani","Yûto Tsukuda, Shogo Yasukawa","Yoshitsugu Matsuoka, Hisako Kanemoto, Minami Takahashi","The final day of the Moon Festival is here. Soma and Kuga's battle finally draws to a close--who will emerge the victor? After closing up shop in the Central Area, Soma and Megumi accept Rindo's invitation to go to Tsukasa Eishi's...",N/A,N/A,N/A,N/A,159,tt7549656,N/A
Open Hearts,2018,TV-G,43 min,"Drama, History, Romance",Mike Rohl,"Brian Bird, Michael Landon Jr., Janette Oke","Erin Krakow, Pascale Hutton, Jack Wagner","Abigail has to figure out how to keep the town's bank afloat. Meanwhile, Elizabeth struggles to understand what troubles one of her young students. Rosemary goes overboard planning Jack and Elizabeth's wedding.",N/A,N/A,N/A,N/A,349,tt7549658,N/A
Dragon Ball Z: Light of Hope,2017,N/A,33 min,"Short, Sci-Fi","Donnie McMillin, Rita McMillin","Rita McMillin, Derek Padula","Kenny Leu, Tyler Tackett, Amy Johnston","With Goku, Vegeta, and the other Z Warriors dead, the merciless Androids #17 and #18 are burning the world to ash. It is up to Gohan and Trunks to save the future timeline. To accomplish this, Gohan must find a way to mentor the young Trunks and teach him to find strength in his heartache. Meaning the apprentice must grow up painfully fast to save every human life possible. While they battle, Bulma is working to create a time machine and a cure to prevent Goku from dying in the past timeline. Even if they can't change the future, they can give hope to the past. A boy must lose his childhood. A grieving son must act as a father. A widowed wife must conquer time. Through the darkness of loss, can this family find a Light of Hope?",English,United States,N/A,7.5,195,tt7549664,N/A
Waging War for the Planet of the Apes,2017,N/A,N/A,"Documentary, Short",N/A,N/A,"Chris Gill, Woody Harrelson, Torren Anthony Micheals, Terry Notary","An in depth look behind the scenes at the making of the third film in the Caesar trilogy. Director Matt Reeves, along with the cast and crew, take you from developing the script to filming ...",English,USA,N/A,7.2,16,tt7549684,N/A
The Ticket,2017,N/A,3 min,"Short, Horror","Teemu Saarinen, Karo von Rutenhjelm",Karo von Rutenhjelm,Karo von Rutenhjelm,A man digs up another man's grave in order to claim something that belongs to him.,English,Finland,N/A,N/A,5,tt7549716,N/A
The Seven Sorrows of Mary,2024,N/A,98 min,"Crime, Drama",Pedro Varela,"Pedro Varela, Luciana Bezerra","Ellie Bamber, James Frecheville, Valentina Herszage","Mary is out with her boyfriend Gabriel when they are both kidnapped. Gabriel is beaten while Mary is raped by her captors. She is forced to choose a chance at freedom and letting Gabriel be killed, or returning to her brutal attac...",English,"United States, Brazil",N/A,N/A,35,tt7549722,N/A
Big Wet MILF Tits,2017,N/A,110 min,Adult,Derek Dozer,N/A,"Kendra Lust, Sheridan Love, Brett Rossi, Savannah Stevens",N/A,None,USA,N/A,7.8,6,tt7549730,N/A
The New Girl,2017,N/A,111 min,"Adult, Crime, Drama",Dick Bush,N/A,"Nicolette Shea, Alessandra Jane, Danny D, Luke Hardy",N/A,English,USA,N/A,8.7,6,tt7549738,N/A
Joel D.Wynkoop's The Wynkoop Tales,2017,N/A,110 min,Horror,"Joel D. Wynkoop, M. Catherine Wynkoop",Joel D. Wynkoop,"Ken Anthony II, Ashley Lynn Caputo, Bob Glazier",N/A,English,United States,N/A,N/A,N/A,tt7549752,N/A
The Painful Bite of a Love Bug,2017,N/A,18 min,"Short, Family",Cian Gray,Cian Gray,Cian Gray,"Loosely based off of true events, 'The Painful Bite of a Love Bug' takes you through a short movie of big surprises. Featuring the return of Eddie, and a new character called Alexis. Also including the original characters such as CGrayzer, R.O.B, Herbie, and Abigail.",English,Ireland,N/A,N/A,N/A,tt7549768,N/A
Tod@s caen,2019,PG-13,120 min,Comedy,Ariel Winograd,"Cory Brusseau, Martha Higareda","Martha Higareda, Omar Chaparro, Dunia Alexandra","Adán (Omar Chaparro) is a charming seducer who believes he knows how to make any woman swoon. He prepares to teach his friends the art of conquering women, using his array of bullet-proof rules of seduction. Mia (Martha Higareda) is an ambitious producer who dreams of having her own TV show on women empowerment called ""Todos Caen,"" a strategic guide to dating that teaches you just how to hook a man--and have him eating out of your hand in no time. Mia and Adán cross paths at a bar one fateful night, and from there the game is on in an all-out battle of the sexes. But as they test their finely-honed seduction strategies on each other, both find that sometimes the more you play hard to get, the harder you may end up falling.",Spanish,Mexico,N/A,5.0,673,tt7549776,N/A
Episode #1.1,2015,N/A,N/A,"Documentary, History, War",David Korn-Brzoza,"David Korn-Brzoza, Olivier Wieviorka","Jack Fortune, Adolf Hitler",N/A,N/A,N/A,N/A,N/A,16,tt7549780,N/A
The Beaumonts,2018,Not Rated,79 min,"Comedy, Horror, Thriller",Jamie Sharps,Jamie Sharps,"Matthew Dean Fletcher, Alan Gilman, James Parry","The Beaumonts is an independent horror film with lots of humor and action scenes. It took an entire year to shoot and is now in post production. A special screening of the film will be held at The Flying Monkey in Plymouth, NH in early February. the exact date of the screening will be posted soon. Joe Macdonald was just a normal guy working in a nursing home until a family of vampires moves into town and start feeding on the locals. Joe teams up with Abe, a vampire hunter hell bent on taking out the Beaumonts. A fun filled ride with that will leave you gasping for more, don't miss this unique film by Jamie Sharps the director of Zombie Boy (2015).",English,United States,N/A,3.8,112,tt7549782,N/A
Until Then,2018,N/A,90 min,Drama,Basil Alamri,Basil Alamri,"Dan Gilvezan, Austin Manley, Andrea Taylor","It was never thought that the time would come so soon. Makes you think: no more getting up at 5am for breakfast with your family, no more arguments with your annoying little brother, even no more angrily taking out the trash after your mom has asked you over three times. As you pack up and ready for your journey towards the next step of your life you realize what you're leaving behind. For Nate, he must leave behind a loving family with a bond that can't be broke but to do so he must fix the new found insecurities his brother Benjamin has grown, the denial his mother Dawn has came accustom to, and his own fears that have assured him this day has finally came, but did it come too soon, can the family handle this dramatic change or will they crumble from the weight that Nate's leaving brings upon them. It seems college can be a scary thing when you leave home for the first time, everything seems different. Could the difference be too overbearing for even this tight nit family to handle.",English,United States,N/A,8.7,14,tt7549788,N/A
Episode #1.2,2015,N/A,N/A,"Documentary, History, War",David Korn-Brzoza,"David Korn-Brzoza, Olivier Wieviorka","Jack Fortune, Adolf Hitler",N/A,N/A,N/A,N/A,N/A,17,tt7549794,N/A
Q&A #3: What are my Inspirations?,2015,N/A,N/A,"Animation, Biography, Comedy",Jaiden Dittfach,Jaiden Dittfach,Jaiden Dittfach,Jaiden answers questions submitted by her fans as she draws.,N/A,N/A,N/A,N/A,N/A,tt7549804,N/A
Cringing at My Old Drawings,2015,N/A,N/A,"Animation, Biography, Comedy",Jaiden Dittfach,Jaiden Dittfach,"Jaiden Dittfach, Kate",Jaiden and Kate look at Jaiden's childhood drawings.,N/A,N/A,N/A,N/A,N/A,tt7549848,N/A
The IMDb Show,2017–,N/A,13 min,Talk-Show,N/A,N/A,"Tim Kash, Kerri Doherty, Alex Logan","""The IMDb Show"" is here to help you dive deeper into the shows and movies you love and discover new ones you won't be able to stop watching.",English,United States,N/A,6.1,"1,873",tt7549864,N/A
Behind 98,2015,N/A,106 min,"Drama, History, Thriller",Lukman Sardi,"Samsul Hadi, Ifan Ismail, Lukman Sardi","Donny Alamsyah, Bima Azriel, Fauzi Baadila","Di Balik 98 (currently without an English title but literally meaning ""Behind '98"") tells the story, seen from many perspectives, of Indonesia's recent revolution in 1998, which resulted in the fall of the three-decade-long presidency of Suharto.",Indonesian,Indonesia,6 nominations,6.3,85,tt7549874,N/A
The Invisible Film,2017,N/A,96 min,Comedy,Anton Gonopolski,Anton Gonopolski,"Adolfo Assor, David Bennent, Lutz Blochberger","The famous director Sandro is shooting invisible films with faith in the purity of his work. Having promised the leading role of his new film to his big love, he has to face the fact that there is nothing to see in his film.",German,Germany,N/A,7.9,11,tt7549876,N/A
A Special Lady,2017,Not Rated,91 min,"Action, Crime",Lee An-kyu,Lee An-kyu,"Kim Hye-su, Lee Sun-kyun, Lee Hee-joon","A former prostitute rises to become the number two in a gangs. However, when her young protege feels over worked doing the gang's dirty business and a prosecutor is roped into handling the syndicate's business dealings, the hidden son of the number two becomes a weakness when his existence is revealed.",Korean,South Korea,N/A,5.5,667,tt7549884,N/A
Waiting for Him,2017,N/A,N/A,"Short, Drama","Inanna Sarkis, Ani Vardanyan","Inanna Sarkis, Ani Vardanyan","Inanna Sarkis, Jordan James Smith",N/A,English,United States,N/A,N/A,7,tt7549890,N/A
Terrified,2017,Not Rated,87 min,Horror,Demián Rugna,Demián Rugna,"Maximiliano Ghione, Norberto Gonzalo, Elvira Onetto","Allbreck, Jano and Rosentock are researchers of paranormal phenomena. Commissioner Maza tries to give an explanation to inexplicable events that are occurring in a neighborhood of Buenos Aires. Together they will try to reveal the mystery within the affected houses before the evil destroys the existence of human society as we know it.",Spanish,Argentina,3 wins & 8 nominations total,6.5,"28,004",tt7549892,N/A
Faits divers,2017–2020,N/A,41 min,"Crime, Drama, Mystery",N/A,N/A,"Émile Proulx-Cloutier, Isabelle Blais, Marie-Eve Beaulieu",-A triple murder shatters the calm of a small Québec town (in Canada).,French,Canada,3 wins & 3 nominations,8.0,150,tt7549920,N/A
Derrotado,2017,N/A,N/A,Biography,Alejandro Aimetta,"Alejandro Aimetta, Héctor Barrios, Gloria Bautista","Armando Hernández, Marcela Guirado, Leticia Huijara",N/A,N/A,Mexico,N/A,N/A,N/A,tt7549962,N/A
La La Locked,2018,N/A,42 min,"Drama, Romance",Roger Kumble,"I. Marlene King (developed by), Rebecca Serle (developed by), Rebecca Serle (based on the novel by), Melissa Carter","Bella Thorne, Charlie DePew, Carter Jenkins, Keith Powers","The fate of Locked has consequences, good and bad, for all involved.",N/A,N/A,N/A,8.8,58,tt7549968,N/A
Amy,2017,N/A,7 min,"Short, Horror",L. Gustavo Cooper,Peter Cilella,"Danielle Kennedy, Rebekah Kennedy, Tom Fitzpatrick",N/A,English,United States,N/A,4.8,21,tt7549990,N/A
Judy,2019,PG-13,118 min,"Biography, Drama, Music",Rupert Goold,"Tom Edge, Peter Quilter","Renée Zellweger, Jessie Buckley, Finn Wittrock","Thirty years after starring in The Wizard of Oz (1939), beloved actress and singer Judy Garland (Renée Zellweger) arrives in London, England to perform sold-out shows at the Talk of the Town nightclub. While there, she reminisces with friends and fans and begins a whirlwind romance with musician Mickey Deans (Finn Wittrock), her soon-to-be fifth husband.",English,"United Kingdom, France, United States",Won 1 Oscar. 24 wins & 68 nominations total,6.8,"57,285",tt7549996,66
Project Power,2020,R,113 min,"Action, Crime, Sci-Fi","Henry Joost, Ariel Schulman",Mattson Tomlin,"Jamie Foxx, Joseph Gordon-Levitt, Dominique Fishback","On the streets of New Orleans, word begins to spread about a mysterious new pill that unlocks superpowers unique to each user. The catch: You don't know what will happen until you take it. While some develop bulletproof skin, invisibility, and super strength, others exhibit a deadlier reaction. But when the pill escalates crime within the city to dangerous levels, a local cop (Joseph Gordon-Levitt) teams with a teenage dealer (Dominique Fishback) and a former soldier fueled by a secret vendetta (Jamie Foxx) to fight power with power and risk taking the pill in order to track down and stop the group responsible for creating it.","English, Spanish","United States, United Kingdom, Canada, France",2 wins & 7 nominations total,6.0,"102,151",tt7550000,51
