title,year,rated,runtime,genre,director,writer,actors,plot,language,country,awards,imdb_rating,imdb_votes,imdb_id,metascore
Machete Maidens Unleashed!,2010,Not Rated,84 min,"Documentary, History",Mark Hartley,"Mark Hartley, Andrew Leavold","Roger Corman, John Landis, Pete Tombs","Karate-kicking midgets! Paper-mache monsters! Busty babes with blades! Filipino genre films of the '70s and '80s had it all. Boasting cheap labour, exotic scenery and non-existent health and safety regulations, the Philippines was a dreamland for exploitation filmmakers whose renegade productions were soon engulfing drive-in screens around the globe like a tidal schlock-wave! At last, the all-too-often overlooked world of drive-in filler from Manilla gets the Mark Hartley (NOT QUITE HOLLYWOOD) treatment in Machete Maidens Unleashed! This is the ultimate insiders' account of a faraway backlot where stunt men came cheap, plot was obsolete and the make-up guy was packing heat! Machete Maidens Unleashed! features interviews with cult movie icons Roger Corman, Joe Dante, John Landis, Sid Haig, Eddie Romero and a large assembly of cast, crew and critics, each with a jaw-dropping story to tell about filmmaking with no budget, no scruples, no boundaries and - more often than not - no clothes. Strap yourselves in - and join us for a non-stop Filipino femme-fest, all the way from the jungles of the Pacific via the trash cans of the critics!",English,Australia,N/A,7.3,"1,824",tt1623757,N/A
Michael Madana Kamaraju,2008,Not Rated,135 min,"Comedy, Drama",Nidhi Prasad,Ramana Chintapally,"Brahmanandam, Charan, Prabhu Deva","The story of quadruplets who get separated in childhood and how they meet each other. Kamal Hassan dons the role of quadruplets. One Kamal stays with his father as a wealthy child, second one becomes a fire fighter, third one becomes a thief and the fourth one becomes a cook. They grow up in different places and their meeting each other is told in an hilarious way.",Telugu,India,N/A,4.2,38,tt1623758,N/A
Mr. and Mrs. Incredible,2011,N/A,100 min,"Action, Comedy, Romance",Vincent Kok,"Joyce Chan, Po Chun Chan, Min-Hun Fung","Zhang Wen, Bo-Chieh Wang, Qin Li","In ancient China, a husband and wife, both of them retired superheroes, contend with the high cost of living, infertility, and other contemporary life issues.",Cantonese,"China, Hong Kong",2 nominations,5.4,574,tt1623759,N/A
Roof Rattling,2010,N/A,15 min,"Short, Drama",James Blick,James Blick,"Grant Tilly, Ted Holmstead-Scott, Kyle Finnigan",A young boy searching for fabled dirty magazines becomes trapped inside the house of an eccentric old man.,English,New Zealand,N/A,N/A,N/A,tt1623763,N/A
Snow Beast,2011,PG-13,88 min,"Adventure, Drama, Horror",Brian Brough,Brittany Wiscombe,"John Schneider, Danielle C. Ryan, Paul D. Hunt","People disappear every year out in the Canadian wilderness - however, this year is different. This year something is increasing the body count. Jim ('John Schneider') and his research team trek into the Canadian wilderness to study the Canadian Lynx every year. However, this year is different. The Lynx are missing. In fact most of the wildlife is missing; Jim and his team, including his rebellious daughter Emmy (Danielle C. Ryan), seek to find out why. As they conduct their study, something is stalking them. Something not human. Something that no prey can escape...including human prey! While the research team is trying to find out why the lynx have disappeared, the local ranger ('Jason London') is searching for the answer to what is making tourist disappear; even if it the last thing he ever does... and it is.",English,United States,N/A,3.6,"1,373",tt1623765,N/A
Takeo,2010,Not Rated,18 min,"Short, Thriller",Omar Samad,"Gil McDonald, Omar Samad","Timothy Brennen, Shannon McGann, Sydney Sweeney",A loving mother most protect her family from harm when a stranger terrorizes her home only to discover that the true villain of this story may be her husband.,English,United States,1 win & 1 nomination,8.2,38,tt1623766,N/A
The Aberfan Disaster,2006,N/A,N/A,Documentary,Catrin Edwards,N/A,N/A,"In October 1966, a Welsh village school and houses were buried under coal slag that slid down the mountain after many days of rain. The victims were nearly all children. The worst British disaster on record.","Welsh, English",United Kingdom,1 win,N/A,N/A,tt1623767,N/A
The Accident,2011,N/A,N/A,Horror,Abhijit Chowdhury,N/A,"Shiney Ahuja, Soha Ali Khan",N/A,N/A,India,N/A,N/A,13,tt1623768,N/A
Stitches,2010,N/A,71 min,Horror,"Trevor Fleming, Lee Isserow","Nigel Doylerush (story), Trevor Fleming (story), Lee Isserow, Tall Paul (story), Nico Xander (story)","Lauren Silver, Stefanie Alexandra, Lee McPherson, Ian Hayles","A shy young woman discovers a pair of gloves that seem to bring her out of her shell, but as her confidence rises, so too does her anger, with murderous and tragic repercussions.",English,UK,N/A,7.2,20,tt1623771,N/A
The Dragon Warrior,2011,N/A,91 min,"Action, Fantasy",Tom Stout,David A. Prior,"Dominic Keating, James Russo, Jason David Frank","The One Warrior is a fantasy/action piece that is loosely based on video adventure games. In our story, the character of The One Warrior finds himself in a mythical world where he must destroy the Evil Lord Shoukata, but to do so he must first fight his way through many challenges. These include dragons, the cursed swords of Damacleus, the Samurai Six, the Amazon Warriors, and much, much more. With each level he passes through, the more powerful he becomes until the end where we realize it is really a man who may have been testing a new video game. Or was it? The truth may never be known.",English,United States,N/A,2.4,517,tt1623772,N/A
The Surge: The Whole Story,2009,Not Rated,80 min,Documentary,Bruce Van Dusen,N/A,"Nasier Abadi, Kenneth Adgie, Lloyd Austin","In 2007, the situation in Iraq was desperate and required a new strategy...the Surge. THE SURGE: THE WHOLE STORY is a definitive account from those who were there, including interviews with every senior military officer and official who participated in the Surge",English,United States,N/A,6.2,37,tt1623775,N/A
Brooklyn Is Everything,2008,G,3 min,"Short, Music",Derek Shane Garcia,Derek Shane Garcia,Derek Shane Garcia,"This film is about a filmmaker's travels through Brooklyn, New York. Through this film we pass through many places in Brooklyn Coney Island, Park Slope, Dumbo, and Grand Army Plaza the filmmaker is awed by the beauty.",English,USA,N/A,8.3,21,tt1623776,N/A
Honest Man: The Life of R. Budd Dwyer,2010,Not Rated,76 min,"Documentary, Biography, Drama",James Dirschberger,"Adam Wroblewski, James Dirschberger","Dyan Dwyer, Joanne Dwyer, R. Budd Dwyer","Honest Man: the Life of R. Budd Dwyer is a movie about politics and corruption, suicide and survival. Four years in the making, it explores the scandal that led an honest, hard-working man to take his own life. This independently produced feature-length documentary follows Budd Dwyer, a Pennsylvania politician who infamously committed suicide at a televised press conference. The film chronicles Dwyer's meteoric rise to political power and examines the bribery scandal and subsequent trial that pushed him to his breaking point. Honest Man also delves into the controversy and consequences of the uncensored airing of Dwyer's death on television stations worldwide. Honest Man reveals a story that has remained untold for over 24 years. The film features exclusive new interviews, including William Smith, the man whose testimony convicted Dwyer, and Dwyer's widow Joanne--her last interview before her death in 2009. Was Dwyer venal, or a victim? Did he kill himself because he couldn't live with being guilty, or because he couldn't live with being innocent? Honest Man allows audiences to judge for themselves.",English,United States,N/A,7.2,655,tt1623777,N/A
The Legend of the Titanic,1999,G,84 min,"Animation, Drama, Family","Orlando Corradi, Kim Jun Ok","Clelia Castaldo, Orlando Corradi, Loris Peota","Gregory Snegoff, Francis Pardeilhan, Jane Alexander","A grandfather mouse tells his grandchildren the ""real"" story of the Titanic disaster, including himself, evil sharks, a giant octopus, and an evil whaling scheme.",Italian,"Italy, United States, Spain, South Korea, North Korea",N/A,1.4,"3,663",tt1623780,N/A
Men on the Move,2009,N/A,91 min,Comedy,Brock Johnsen,Brock Johnsen,"Michael Alexander, Rebecca Buddington, Joey Deavours, Anna Marie Goularte","Three friends deal with losing a million dollars, babes, a Black Widow Cougar and cooking up a diabolical plot to take down the heartless bullies Butchy Baxter and Stinky Pincus. These hilarious guys take us on a wild comedy adventure.",English,USA,N/A,6.5,17,tt1623781,N/A
ODC [Ordinary Decent Criminal],2010,N/A,110 min,Crime,Kenneth Barr,"Kenneth Barr, Maureen Cooper","David Heacock, Cody Porter, Neil Chase","The city is run by the Consortium, a globally unique grouping of three separate ethnic criminal organizations: the Sicilians, the Muslims and the Irish. Each has a clear division of ranks and powers and the Consortium has run the city without incident for more than five generations. Now the Russian mob have their sights on this place, Soviet ex-patriots from all across the Baltic, and they wield their desire with a violent iron fist. It couldn't be a better or worse time with the Consortium's recent upheaval in light of Cillian Lynch assuming control of the Irish mob from his late father. Making matters more complicated are Cillian's desires to make the East Bay Gang legitimate. Seizing the opportunity the Russian's begin piling bodies turning the Consortium against itself and putting Cillian to the ultimate test: power or family. In a desperate plea Cillian must come to terms with who he is in time to save the one's he loves. In a final reckoning the balance of power is forever changed and no one will get out unscathed.",English,"United States, Canada",N/A,8.9,12,tt1623783,N/A
Right Next Door: Creating the World of Heaven's Neighbors,2010,N/A,N/A,"Documentary, Short",Jeff Kennedy,N/A,"Ann Marie Bourdon, Mary Jo Cuppone, Bradley M. Egen, Curtis Hall",N/A,English,USA,N/A,N/A,N/A,tt1623784,N/A
Queens of Country,2012,N/A,N/A,Comedy,"Ryan Page, Christopher Pomerenke","Serene Dominic, Ryan Page, Christopher Pomerenke","Lizzy Caplan, Ron Livingston, Matt Walsh","Living in a fantasy era long gone and obsessed with old time country stars, the prettiest girl in a small Arizona town finds a lost iPod filled with songs that speak to her sensitive heart. Jolene Gillis is convinced the owner is her soul mate and she is thrust into a sexy, heartwarming and hilarious adventure of mistaken identities, ATVs, line dancing competitions, kidnappers, time machines and doppelgangers.",English,United States,1 win,5.3,179,tt1623788,N/A
Toy Story 3: The Video Game,2010,E,N/A,"Animation, Action, Adventure, Comedy, Family, Fantasy, Sci-Fi","Scott Kiraly, Lee Unkrich","Courtney Bergin (story), Shane Lewis (story department), Rachel Raffael-Gates (story), Christian Roman (story), Adrian Ropp (story department)","Jack Angel, Ned Beatty, Charlie Bright, Blake Clark","Unleash your imagination in this new open world and play with Andy's toys your way. As Buzz, Woody, or Jessie, you choose what activities you want to do and the order you wish to do them. The more you use your imagination and create your own story, the more you get rewarded.",English,"USA, France",1 nomination.,7.6,588,tt1623789,N/A
Gorillas in Our Midst!,2010,TV-Y,23 min,"Animation, Action, Adventure",Michael Goguen,"Todd Casey, Bob Kane","Diedrich Bader, Dee Bradley Baker, John DiMaggio","Batman and Spectre deal with Dr. Milo. Later, Batman and Detective Chimp enlist Vixen and B'wana Beast in order to battle a conspiracy of ape villains: Gorilla Grodd, Gorilla Boss, and Monsieur Mallah.",English,United States,N/A,N/A,128,tt1623814,N/A
Episode #1.1,1987,N/A,98 min,"Biography, Drama, History",Lawrence Gordon Clark,Peter Yeldham,"Keith Michell, John Gregg, Erich Hallhuber",N/A,N/A,N/A,N/A,N/A,8,tt1623820,N/A
Episode #1.2,1988,N/A,98 min,"Biography, Drama, History",Lawrence Gordon Clark,Peter Yeldham,"Keith Michell, John Gregg, Erich Hallhuber",N/A,N/A,N/A,N/A,N/A,5,tt1623821,N/A
Episode #1.3,1988,N/A,99 min,"Biography, Drama, History",Lawrence Gordon Clark,Peter Yeldham,"Keith Michell, John Gregg, Erich Hallhuber",N/A,N/A,N/A,N/A,N/A,7,tt1623822,N/A
Episode #1.4,1988,N/A,96 min,"Biography, Drama, History",Lawrence Gordon Clark,Peter Yeldham,"Keith Michell, John Gregg, Erich Hallhuber",N/A,N/A,N/A,N/A,N/A,5,tt1623823,N/A
King Maker,2018–,N/A,N/A,"Music, Reality-TV",N/A,N/A,"Johnny Hui, Cheuk-Sam Man, Wai-Leung Kwok","""King Maker III"" is a reality television show hosted by ViuTV Hong Kong in a search for new Hong Kong stars. The new season now accepts female contestants and artists who have already debuted.",Cantonese,Hong Kong,N/A,N/A,22,tt16238464,N/A
I'm Not Edsel,2021,TV-PG,19 min,"Short, Comedy, Romance",Beth McCarthy-Miller,"Chuck Lorre, Alan J. Higgins, Gina Yashere","Billy Gardell, Folake Olowofoyeku, Christine Ebersole","Abishola gets the surprise of a lifetime when she finds out Bob has flown in Dele and her mother, Ebun, from Nigeria; the joy is cut short when Ebun's constant criticism makes Bob question his success as a businessman.",English,N/A,N/A,6.8,96,tt16238478,N/A
House No. 9,2021,N/A,N/A,Drama,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7,tt16238482,N/A
Peacekeeper,2021,13+,N/A,"Action, Crime, Drama",Rocky Carroll,"Donald P. Bellisario, Don McGill, Margaret Rose Lester","Mark Harmon, Sean Murray, Wilmer Valderrama",NCIS investigates the case of a Navy reservist whose body is found in a target car on a shooting range.,English,N/A,N/A,N/A,379,tt16238484,N/A
The First EMI,2021,N/A,N/A,Drama,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9,tt16238486,N/A
Sympathy for the Parents,2010,TV-14,60 min,"Drama, Romance",Debbie Allen,"Shonda Rhimes, Allan Heinberg, Peter Nowalk","Ellen Pompeo, Sandra Oh, Justin Chambers",Alex's brother Aaron comes to Seattle with a hernia and needs a pro bono operation. Having children is on everyone's minds and tensions are high because of it.,English,United States,N/A,N/A,1080,tt1623864,N/A
Episode #17.110,2010,N/A,60 min,"Comedy, Music, Talk-Show",N/A,N/A,"David Letterman, Ben Stiller, Jamie Oliver, Justin Bieber",N/A,N/A,N/A,N/A,1.9,7,tt1623882,N/A
El Pavo Bravo,2022,N/A,20 min,"Short, Comedy, Drama","Roland Esparza, Austin Savage","Roland Esparza, Austin Savage","Abe Bueno-Jallad, Jessica Meraz, Roland Esparza",N/A,"Spanish, English",United States,1 win,9.5,12,tt16238838,N/A
Episode #1.1,2002,N/A,50 min,"Comedy, Drama, Romance",Gorcin Stojanovic,Ana Rodic,"Hana Jovcic, Jelena Stupljanin, Radmila Tomovic, Natasa Markovic",N/A,N/A,N/A,N/A,N/A,N/A,tt1623885,N/A
Die Dokumentation (special),2021,N/A,45 min,"Drama, History",N/A,N/A,N/A,"In 1950, with the outbreak of the Korean War, the Cold War came to a head. As part of its NATO commitments, the US is relocating tens of thousands of soldiers to the West Palatinate. The small town of Baumholder with 2,500 inhabit...",German,Germany,N/A,N/A,16,tt16238916,N/A
Psychologist,2021–,N/A,N/A,"Drama, Romance, Thriller",N/A,N/A,"Zi Yang, Boran Jing, Jia Wang","A story that aims to highlight real problems revolving around mental health in the modern-day told from the perspective of a female psychologist. Because of a public service announcement (PSA) for suicide intervention, He Dun encounters a huge blow in her career as a psychologist. Feeling low, she goes out for a meal with her best friend where she accidentally runs into Jia Hui and Qian Kai Yi. Qian Kai Yi is the host of a radio program that deals with emotional psychology. Under his insistence, He Dun collaborates with him on the show. As the radio program picks up, He Dun's counseling clinic becomes busier by the day. At this time, her teacher Ji Mingcong becomes involved in a scandal and in trying to get to the bottom of things, she discovers a secret about him that nobody knows. Alas, problems come one after another - He Dun's best friend is caught in a conflict between a third party and her father, her mother is diagnosed with Alzheimer's disease, what's worse, she discovers that Jiahui used her to get back at Ji Ming Cong. He Dun's sleepwalking relapses while a painful experience as a child that has long become a dusty memory comes to mind once more. Can the psychologist untie the knot that has been in her heart for so many years?",Chinese,China,2 wins,5.3,176,tt16238946,N/A
