title,year,rated,runtime,genre,director,writer,actors,plot,language,country,awards,imdb_rating,imdb_votes,imdb_id,metascore
Love... at Your Disposal,2000,PG,N/A,"Comedy, Romance",Paul Lombardo,Paul Lombardo,"John Scerrato, Nicole Ricciardi, Mara Dresner","""Love...At Your Disposal"" is the story of Bryan and Kate, lonely souls searching for true love. A chance meeting by an apartment trash dumpster (Bryan drives a garbage truck.) leads Kate and Bryan on personal soul-searching journeys to see if this is ""the one."" But love isn't easy. Enter Kate's mystical and all knowing friend Wendy, and Bryan's fun loving, experienced pal Denny, each eager to dispense self-proclaimed expert advice on dating and the opposite sex. In their unique ways, Wendy and Denny simultaneously ""push"" their friends into a series of hilarious blind dates--humorous characterizations that play upon stereotypes and the dangers of incorrect first impressions. Dating? Love? Pez? Microwave popcorn?",English,United States,N/A,6.2,9,tt0138583,N/A
Love in Ambush,1997,N/A,100 min,"Drama, Romance",Carl Schultz,"Carl Schultz, Loup Durand, David Ambrose","Jacques Perrin, Sigrid Thornton, Gary Sweet","The story of Shelly Kincaid who, fleeing an unhappy marriage, returns to Cambodia to find her brother who has been accused of deserting from the army in Vietnam.",English,"France, Australia",1 nomination,5.4,45,tt0138584,N/A
The Lucky Guy,1998,N/A,100 min,"Comedy, Drama, Romance",Lik-Chi Lee,"Man-Fai Cheng, Lik-Chi Lee","Daniel Hiu Tung Chan, Joyce Chan, Kim-Wan Chan","""Lucky"" Coffee Shop is well known for its egg tarts and tea. Waiter Sui, named as Prince Egg Tart, attracts lots of girls but only loves Candy. He and his friends, Nam, and Fok, all have love problems. At the same time, the coffee shop may collapse since the landlord is increasing the rent tremendously.",Cantonese,Hong Kong,N/A,6.1,"1,346",tt0138587,N/A
Twice Upon a Yesterday,1998,R,91 min,"Comedy, Drama, Fantasy",Maria Ripoll,Rafa Russo,"Lena Headey, Douglas Henshall, Penélope Cruz","Victor, an out of work actor, tries to stop his ex-girlfriend, Sylvia, from marrying another man. When she refuses him, Victor is miraculously given a second chance to go back and correct the mistake which led to their break-up.","English, Spanish","Spain, France, United Kingdom, Germany, United States",3 wins & 5 nominations,6.1,"2,829",tt0138590,N/A
Manobras de Bombeiros,1896,N/A,N/A,"Documentary, Short",Aurélio da Paz dos Reis,N/A,N/A,N/A,None,Portugal,N/A,N/A,N/A,tt0138592,N/A
Mara of the Wilderness,1965,Approved,90 min,Adventure,Frank McDonald,"Thomas W. Blackburn, Rod Scott","Adam West, Lori Saunders, Lelia Walsh","A young woman who has lived only with the wolves for company in the wilds of Alaska is discovered by an anthropologist and, at the same time, by a brutal hunter.",English,United States,N/A,5.5,126,tt0138593,N/A
Marigolds in August,1980,N/A,87 min,Drama,Ross Devenish,Athol Fugard,"Winston Ntshona, John Kani, Athol Fugard",This story from a renowned South African playwright critiques the apartheid policy and the racial segregation in that country.,English,South Africa,1 win & 1 nomination,N/A,7,tt0138594,N/A
Marry Me,1932,N/A,75 min,"Comedy, Romance, Musical",Wilhelm Thiele,"Ernst Angel, Anthony Asquith, Desmond Carter","Renate Müller, Harry Green, George Robey","This is clearly one of Gaumonts Anglo German collaborations.The original story is by 2 German writers,the film is set in Berlin and it stars the tragic Renate Muller who made this film and Sunshine Susie in the UK in the early thirties.It involves her and Ian Hunter and a record factory and a matchmaker who also owns the flat occupied by Hunter ,a young Maurice Evans and an even younger Charlie Hawtrey.The film actually opens with a musical number where Charlie Hawtrey sings and does a sort of a tap dance.The matchmaker is very advanced in his methods,he makes a soundfilm of each of his clients which he shows to potential spouses.One of his clients is the great George Robey.It is almost in the style of a light operetta.It is done with a continental lightness of touch by a German director of whom i had previously been unaware.The songs are tuneful without being memorable.This is a delightful film which should be more widely known.It deserves a screening at the BFI Southbank and a video release.",English,United Kingdom,N/A,N/A,N/A,tt0138595,N/A
A Marvada Carne,1985,N/A,77 min,"Comedy, Romance",André Klotzel,"André Klotzel, Cornélio Pires, Carlos Alberto Sofredini","Adilson Barros, Fernanda Torres, Dionísio Azevedo","Hillbilly has one single dream in life: eat beef. He finds a little maid who's anxious to marry, and promises him: in their wedding party, his father would kill an ox.",Portuguese,Brazil,11 wins,7.1,508,tt0138596,N/A
Le masque de Jade,1995,N/A,89 min,Thriller,Philippe Condroyer,Philippe Condroyer,"François Dunoyer, Charlotte Kady, Corinne Touzet, Paul Le Person",N/A,French,"France, Italy, Switzerland, Poland, Canada, Cuba, Bulgaria",N/A,6.8,6,tt0138597,N/A
Me Beija,1984,N/A,83 min,N/A,Werner Schünemann,"Giba Assis Brasil, Rudi Lagemann, Luis Henrique Palese","Nina de Pádua, Rudi Lagemann, Ney Laux","Educational guide in a backcountry school spends her time solving her students' small problems and, in her free time, having tea and talking to her good old friend. But suddenly, her behavior changes at the mere presence of a stranger.",Portuguese,Brazil,2 wins,6.9,18,tt0138599,N/A
Tomi,1936,N/A,86 min,Drama,Béla Balogh,Mária Szepes,"Gizi Pécsi, Anni Dobos, Klári Ádám",N/A,Hungarian,Hungary,N/A,6.3,14,tt0138600,N/A
Tutta una vita,1992,X,96 min,Adult,Mario Salieri,N/A,"Zara Whites, Angelica Bella, Deborah Wells, Letizia Stovinsky",N/A,Italian,Italy,N/A,7.1,63,tt0138601,N/A
Memory & Desire,1998,N/A,89 min,"Drama, Romance",Niki Caro,Niki Caro,"Norman Forsey, John Hancox, Ian Hughes","Niki Caro directed this romantic drama from New Zealand, adapted from Peter Wells' story, Of Memory &amp; Desire, about the doomed affair of a Japanese couple on their honeymoon in New Zealand. The body of Keiji is pulled ashore on a New Zealand beach; his widow Sayo then tells the tale in flashback: Attracted to Keiji, Sayo marries him over the objections of his mother. Keiji becomes depressed when it seems he cannot consummate their marriage.","English, Japanese",New Zealand,4 wins & 2 nominations,6.3,180,tt0138602,N/A
Memória,1990,N/A,14 min,"Documentary, Short, History",Roberto Henkin,"Jorge Furtado, Roberto Henkin","Fernando Collor de Mello, Catherine Lestre de Rey, Maria Verbena de Souza","A non-linear and somewhat experimental documentary. This short film has been launched after Fernando Collor de Mello has been elected president of Brazil and is a movie clearly of opposition to his government. Collor reminds in many ways demagogic former president Jânio Quadros, who weirdly renounced not much time after he had been elected, opening the crisis that lead to conservative military coup in 1964. Jânio Quadros had a sweeper as a symbol of cleaning the country and fighting corruption - the struggle against corruption in common as a political speech that deceive real programmatic intentions, and Collor would also emphasize it. Sweepers have been made of destroyed films. Collor would destroy Brazilian cinema industry. Quite innovative and political short film.",Portuguese,Brazil,2 wins,6.1,16,tt0138603,N/A
O Mentiroso,1988,N/A,95 min,Comedy,Werner Schünemann,"Giba Assis Brasil, Angel Palomero, Werner Schünemann","Angel Palomero, Lila Vieira, Vicente Barcellos",The friendship between four men is at stake when one of them is invited to work in another city. But the other three decide to go along.,Portuguese,Brazil,3 wins,4.9,26,tt0138604,N/A
Mercado do Porto,1896,N/A,N/A,"Documentary, Short",Aurélio da Paz dos Reis,N/A,N/A,N/A,None,Portugal,N/A,4.6,5,tt0138605,N/A
The Merchant of Venice,1996,N/A,86 min,Drama,Alan Horrox,"Margaret Glover, William Shakespeare","Ashley Artus, Ewan Bailey, Tom Bowles","A rich merchant, Antonio is depressed for no good reason, until his good friend Bassanio comes to tell him how he's in love with Portia. Portia's father has died and left a very strange will: only the man that picks the correct casket out of three (silver, gold, and lead) can marry her. Bassanio, unfortunately, is strapped for cash with which to go wooing, and Antonio wants to help, so Antonio borrows the money from Shylock, the money-lender. But Shylock has been nursing a grudge against Antonio's insults, and makes unusual terms to the loan. And when Antonio's business fails, those terms threaten his life, and it's up to Bassanio and Portia to save him.",English,United Kingdom,N/A,6.1,27,tt0138606,N/A
Os Mergulhadores na África Portuguesa,1897,N/A,N/A,"Documentary, Short",N/A,N/A,N/A,N/A,N/A,Portugal,N/A,N/A,N/A,tt0138607,N/A
Mezzanotte d'amore,1970,N/A,95 min,"Musical, Romance",Ettore Maria Fizzarotti,"Luciano Ferri, Ettore Maria Fizzarotti, Giovanni Grimaldi","Romina Power, Al Bano, Dolores Palumbo",N/A,Italian,Italy,N/A,5.5,56,tt0138609,N/A
Midnight Blunders,1936,Approved,17 min,"Short, Action, Comedy",Del Lord,"Jack White, Harry McCoy, Jack Leonard","Tom Kennedy, Monte Collins, Phyllis Crane","This frankly racist comedy short, made at the height of the Yellow Peril fears of the 1930's, follow the efforts of two inept bank guards to find a Chinese man with a wooden leg who, they believe, as kidnapped a prominent scientist. When they locate Dr. Wong, an evil Fu Manchu-type intent on gaining world power, they are able to rescue Professor Millstone and help his lovely daughter escape while destroying the Frankenstein-like monster that Wong has created.",English,United States,N/A,6.0,52,tt0138610,N/A
Shades of Love: Midnight Magic,1988,N/A,90 min,"Drama, Romance",George Mihalka,Tannis Korbin,"James Wilder, Jennifer Dale, Stuart Gillard",A student and a professor court a radio psychologist.,English,Canada,N/A,5.3,30,tt0138611,N/A
Millionaire Dogs,1999,Not Rated,84 min,"Animation, Adventure, Comedy",Michael Schoemann,"Karin Howard, Joseph D. Steuben, Ute Schoemann-Koll","Michael Chevalier, Thomas Danneberg, Nina Hagen","Five irresistible dogs and a zany parrot live together under the protective roof of Miss Lilly's house of pets. These scruffy but adorable dogs are the best of friends, a real team. Who needs money when you've got your friends - and the security of Miss Lilly's mansion? But then a sudden mega-inheritance turns these pups into a pack of pampered Millionaire Dogs. Before you can say ""Who let the dogs out?"" these hot dogs are out of the fat and into the fire. Now they're in for the biggest adventure of their lives. Can their 'all-for-one and one-for-all' loyalty overcome their selfish dreams of fame and fortune?","German, English","Germany, United States",N/A,5.2,233,tt0138613,N/A
Miss Eurooppaa metsästämässä,1955,N/A,85 min,"Comedy, Drama, Romance",Erik Blomberg,"Lars-Erik Ahlgren, Erik Blomberg, Lars-Eric Malmlund","Lasse Pöysti, Lippe Hokkanen, Matti Aulos","Its unfortunate that amateurs like the previous rater would not have the technical intelligence to understand this Gem, but that happens in life. Suna Soley was a great actress and still is a great person (lives here in Seattle today) and I have been very fortunate to interview her. She is now known as Effie Hodges of Maple Valley, WA. She is married and has 3 children. She has had quite an adventurous life. She explained that they had a director had a mind for ideas and it showed. 1955 was not a time of special effects and computer magic, it was based on real talent and skill. It shows real balance and progression. Everything was quite precise and captures the feel of the event. The natural feel of this piece makes you feel as if you were there. If you have been fortunate enough to watch this then you truly understand what I mean.",Finnish,Finland,N/A,4.0,43,tt0138616,N/A
Ho un segreto con papà,1994,N/A,90 min,"Comedy, Romance",Gianpaolo Tescari,Roberta Colombo,"Rachel Rice, Elena Sofia Ricci, Stefania Sandrelli",N/A,Italian,Italy,N/A,6.2,17,tt0138617,N/A
Mitäs me taiteilijat,1952,N/A,95 min,"Comedy, Music",Ville Salminen,"Toivo Kauppinen, Ville Salminen","Siiri Angerkoski, Matti Aulos, Sakari Halonen",N/A,Finnish,Finland,N/A,4.1,36,tt0138618,N/A
Mladé víno,1986,N/A,94 min,Comedy,Václav Vorlícek,"Jan Kozák, Milos Macourek, Svatopluk Novotný","Vladimír Mensík, Bozidara Turzonovová, Jirí Sovák","Third wine session, this time with a computer. 'Young Wine' was made in direct relation to the audience success of the previous two: 'Stormy Wine' and 'Ripe Wine'. In the comedy-oriented story, the computer is an important element...",Czech,Czechoslovakia,N/A,5.2,48,tt0138619,N/A
